Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume MON,Volume ABTC
2018-08-12,MONABTC,0.0002689,0.0002689,0.0002689,0.0002689,0.0,0.0
2018-08-11,MONABTC,0.00027,0.00027,0.000251,0.0002689,157.0,0.04199
2018-08-10,MONABTC,0.00031,0.00031,0.00027,0.00027,195.0,0.05413
2018-08-09,MONABTC,0.0002322,0.000335,0.0002322,0.00031,4760.0,1.37
2018-08-08,MONABTC,0.00027,0.00028,0.0002322,0.0002322,4504.0,1.17
2018-08-07,MONABTC,0.00028,0.00028,0.000255,0.00027,1678.0,0.4385
2018-08-06,MONABTC,0.0002643,0.00028,0.0002615,0.00028,1467.0,0.3968
2018-08-05,MONABTC,0.0002706,0.0002783,0.0002547,0.0002643,5396.0,1.41
2018-08-04,MONABTC,0.0002619,0.0002784,0.000256,0.0002706,1255.0,0.3349
2018-08-03,MONABTC,0.00027,0.00027,0.000254,0.0002619,3785.0,0.9979
2018-08-02,MONABTC,0.00027,0.00027,0.000254,0.00027,495.0,0.1288
2018-08-01,MONABTC,0.0002785,0.0002785,0.0002536,0.00027,2135.0,0.5665
2018-07-31,MONABTC,0.000263,0.0002785,0.0002522,0.0002785,9616.0,2.55
2018-07-30,MONABTC,0.00027,0.00027,0.0002601,0.000263,291.0,0.07692
2018-07-29,MONABTC,0.0002601,0.00027,0.0002601,0.00027,189.0,0.05062
2018-07-28,MONABTC,0.0002663,0.0002699,0.0002601,0.0002601,1635.0,0.4345
2018-07-27,MONABTC,0.0002789,0.0002789,0.000266,0.0002663,2457.0,0.6778
2018-07-26,MONABTC,0.00027,0.00028,0.000261,0.0002789,677.0,0.1858
2018-07-25,MONABTC,0.00026,0.0002866,0.00026,0.00027,264.0,0.07069
2018-07-24,MONABTC,0.00028,0.000305,0.00026,0.00026,7728.0,2.1
2018-07-23,MONABTC,0.000295,0.0003069,0.00028,0.00028,1915.0,0.5466
2018-07-22,MONABTC,0.0002921,0.0003072,0.0002921,0.000295,90.0,0.02731
2018-07-21,MONABTC,0.0002939,0.0003072,0.0002911,0.0002921,81.0,0.02395
2018-07-20,MONABTC,0.00031,0.0003331,0.0002922,0.0002939,922.0,0.2828
2018-07-19,MONABTC,0.0003177,0.0003399,0.000307,0.00031,475.0,0.1495
2018-07-18,MONABTC,0.00031,0.0003363,0.00031,0.0003177,1117.0,0.3636
2018-07-17,MONABTC,0.00033,0.00033,0.00031,0.00031,2312.0,0.746
2018-07-16,MONABTC,0.000342,0.000342,0.0003299,0.00033,828.0,0.2782
2018-07-15,MONABTC,0.000338,0.0003483,0.0003334,0.000342,1137.0,0.3897
2018-07-14,MONABTC,0.0003363,0.0003386,0.000333,0.000338,3900.0,1.32
2018-07-13,MONABTC,0.0003215,0.0003363,0.0003212,0.0003363,1959.0,0.6404
2018-07-12,MONABTC,0.000328,0.00033,0.0003215,0.0003215,2254.0,0.7369
2018-07-11,MONABTC,0.00033,0.00034,0.000328,0.000328,68.0,0.02242
2018-07-10,MONABTC,0.0003311,0.000348,0.000325,0.00033,571.0,0.1904
2018-07-09,MONABTC,0.000346,0.0003483,0.0003311,0.0003311,661.0,0.2267
2018-07-08,MONABTC,0.0003527,0.0003545,0.000346,0.000346,435.0,0.1517
2018-07-07,MONABTC,0.000346,0.00036,0.000346,0.0003527,509.0,0.1779
2018-07-06,MONABTC,0.0003566,0.000365,0.000346,0.000346,2757.0,0.9925
2018-07-05,MONABTC,0.0003652,0.0003907,0.0003511,0.0003566,706.0,0.263
2018-07-04,MONABTC,0.0003859,0.000394,0.000361,0.0003652,717.0,0.2701
2018-07-03,MONABTC,0.00034,0.0003959,0.00034,0.0003859,1468.0,0.5372
2018-07-02,MONABTC,0.0003201,0.000357,0.00032,0.00034,3102.0,1.09
2018-07-01,MONABTC,0.000335,0.0003568,0.0003201,0.0003201,731.0,0.2383
2018-06-30,MONABTC,0.00033,0.000357,0.00033,0.000335,1292.0,0.4402
2018-06-29,MONABTC,0.000333,0.000355,0.00033,0.00033,7744.0,2.57
2018-06-28,MONABTC,0.0003253,0.0003599,0.0003253,0.000333,1196.0,0.4152
2018-06-27,MONABTC,0.00035,0.0003635,0.0003253,0.0003253,1930.0,0.6533
2018-06-26,MONABTC,0.0003411,0.0003638,0.0003411,0.00035,637.0,0.2279
2018-06-25,MONABTC,0.0003323,0.000365,0.0003323,0.0003411,1010.0,0.3506
2018-06-24,MONABTC,0.0003656,0.000381,0.0003204,0.0003323,5550.0,1.99
2018-06-23,MONABTC,0.00039,0.00039,0.0003655,0.0003656,4326.0,1.64
2018-06-22,MONABTC,0.000385,0.0003949,0.000379,0.00039,3169.0,1.22
2018-06-21,MONABTC,0.0003951,0.0004031,0.0003801,0.000385,2723.0,1.06
2018-06-20,MONABTC,0.0003975,0.000406,0.0003908,0.0003951,863.0,0.3426
2018-06-19,MONABTC,0.0003911,0.0004025,0.00039,0.0003975,1323.0,0.5252
2018-06-18,MONABTC,0.0004081,0.000413,0.0003911,0.0003911,1876.0,0.7535
2018-06-17,MONABTC,0.000412,0.00042,0.000405,0.0004081,1930.0,0.7955
2018-06-16,MONABTC,0.0004131,0.000427,0.000412,0.000412,5888.0,2.47
2018-06-15,MONABTC,0.0004176,0.0004348,0.0004121,0.0004131,355.0,0.1472
2018-06-14,MONABTC,0.000415,0.0004349,0.0004101,0.0004176,1043.0,0.4406
2018-06-13,MONABTC,0.0004269,0.000441,0.0004013,0.000415,7721.0,3.23
2018-06-12,MONABTC,0.00044,0.00045,0.000425,0.0004269,1578.0,0.6828
2018-06-11,MONABTC,0.00043,0.0004538,0.0004221,0.00044,5138.0,2.29
2018-06-10,MONABTC,0.000435,0.00045,0.000422,0.00043,5108.0,2.21
2018-06-09,MONABTC,0.000428,0.000435,0.000426,0.000435,302.0,0.1297
2018-06-08,MONABTC,0.0004221,0.00044,0.0004221,0.000428,130.0,0.05551
2018-06-07,MONABTC,0.000431,0.000435,0.000422,0.0004221,4191.0,1.8
2018-06-06,MONABTC,0.0004345,0.00044,0.000431,0.000431,2388.0,1.03
2018-06-05,MONABTC,0.0004405,0.000455,0.0004344,0.0004345,1014.0,0.4424
2018-06-04,MONABTC,0.0004538,0.0004578,0.0004383,0.0004405,3502.0,1.59
2018-06-03,MONABTC,0.000456,0.000458,0.00043,0.0004538,1790.0,0.7906
2018-06-02,MONABTC,0.000445,0.000456,0.0004357,0.000456,591.0,0.2644
2018-06-01,MONABTC,0.00045,0.000456,0.000445,0.000445,883.0,0.3939
2018-05-31,MONABTC,0.0004472,0.00046,0.000444,0.00045,1529.0,0.6834
2018-05-30,MONABTC,0.000455,0.00046,0.0004451,0.0004472,2310.0,1.05
2018-05-29,MONABTC,0.00048,0.0004837,0.0004441,0.000455,9653.0,4.42
2018-05-28,MONABTC,0.000456,0.0004848,0.000456,0.00048,15992.0,7.53
2018-05-27,MONABTC,0.0004501,0.0004799,0.00045,0.000456,18714.0,8.55
2018-05-26,MONABTC,0.0004369,0.00046,0.000435,0.0004501,4357.0,1.96
2018-05-25,MONABTC,0.00045,0.0004519,0.0004354,0.0004369,10158.0,4.55
2018-05-24,MONABTC,0.00044,0.000452,0.0004251,0.00045,7768.0,3.45
2018-05-23,MONABTC,0.000418,0.000452,0.000418,0.00044,3133.0,1.36
2018-05-22,MONABTC,0.0004181,0.000428,0.000418,0.000418,3000.0,1.26
2018-05-21,MONABTC,0.000419,0.00043,0.000418,0.0004181,2727.0,1.15
2018-05-20,MONABTC,0.0004363,0.0004413,0.0004181,0.000419,2155.0,0.9329
2018-05-19,MONABTC,0.0004498,0.00046,0.0004363,0.0004363,5000.0,2.21
2018-05-18,MONABTC,0.0004123,0.000485,0.0004123,0.0004498,6043.0,2.68
2018-05-17,MONABTC,0.0004532,0.0004623,0.000408,0.0004123,11527.0,4.93
2018-05-16,MONABTC,0.00047,0.000474,0.0004532,0.0004532,2487.0,1.14
2018-05-15,MONABTC,0.0004755,0.0004842,0.00046,0.00047,349.0,0.1628
2018-05-14,MONABTC,0.00048,0.0004999,0.00047,0.0004755,4368.0,2.09
2018-05-13,MONABTC,0.0004888,0.0004938,0.0004601,0.00048,3449.0,1.68
2018-05-12,MONABTC,0.0004559,0.0004938,0.0004559,0.0004888,1078.0,0.4967
2018-05-11,MONABTC,0.0004898,0.00049,0.0004559,0.0004559,5254.0,2.47
2018-05-10,MONABTC,0.0004802,0.0005035,0.000475,0.0004898,1685.0,0.8162
2018-05-09,MONABTC,0.00051,0.000512,0.00048,0.0004802,2079.0,1.02
2018-05-08,MONABTC,0.000476,0.00053,0.000476,0.00051,10276.0,5.16
2018-05-07,MONABTC,0.00051,0.000517,0.000472,0.000476,9428.0,4.6
2018-05-06,MONABTC,0.0005227,0.0005345,0.0005,0.00051,5294.0,2.71
2018-05-05,MONABTC,0.0005348,0.0005348,0.000516,0.0005227,3101.0,1.62
2018-05-04,MONABTC,0.0005415,0.0005469,0.00052,0.0005348,5912.0,3.12
2018-05-03,MONABTC,0.0005546,0.0005863,0.0005411,0.0005415,5826.0,3.23
2018-05-02,MONABTC,0.0005676,0.0005999,0.000553,0.0005546,1896.0,1.08
2018-05-01,MONABTC,0.0005562,0.0005749,0.00055,0.0005676,6452.0,3.61
2018-04-30,MONABTC,0.0005635,0.00059,0.0005516,0.0005562,3327.0,1.89
2018-04-29,MONABTC,0.0005859,0.0006,0.00055,0.0005635,14385.0,8.26
2018-04-28,MONABTC,0.0006399,0.0006399,0.000571,0.0005859,12637.0,7.45
2018-04-27,MONABTC,0.0005427,0.000648,0.0005427,0.0006399,15382.0,9.52
2018-04-26,MONABTC,0.0004909,0.000625,0.000489,0.0005427,27725.0,15.52
2018-04-25,MONABTC,0.0004612,0.0004999,0.0004325,0.0004909,17124.0,8.21
2018-04-24,MONABTC,0.000455,0.0004686,0.000435,0.0004612,3268.0,1.45
2018-04-23,MONABTC,0.000444,0.0004613,0.000444,0.000455,2398.0,1.09
2018-04-22,MONABTC,0.0004472,0.0004613,0.0004411,0.000444,3052.0,1.38
2018-04-21,MONABTC,0.000485,0.000485,0.0004411,0.0004472,4443.0,2.02
2018-04-20,MONABTC,0.0004899,0.0004972,0.0004702,0.000485,7127.0,3.45
2018-04-19,MONABTC,0.00045,0.0004908,0.00045,0.0004899,12581.0,5.99
2018-04-18,MONABTC,0.00044,0.00046,0.0004303,0.00045,6734.0,2.97
2018-04-17,MONABTC,0.00044,0.000445,0.000432,0.00044,5537.0,2.42
2018-04-16,MONABTC,0.00044,0.000459,0.00044,0.00044,771.0,0.3414
2018-04-15,MONABTC,0.0004435,0.0004576,0.0004342,0.00044,3592.0,1.59
2018-04-14,MONABTC,0.0004504,0.0004604,0.0004435,0.0004435,2765.0,1.24
2018-04-13,MONABTC,0.000465,0.000486,0.0004435,0.0004504,4964.0,2.3
2018-04-12,MONABTC,0.0004898,0.0004898,0.0004436,0.000465,4851.0,2.21
2018-04-11,MONABTC,0.000466,0.0004899,0.000466,0.0004898,1794.0,0.87
2018-04-10,MONABTC,0.0004749,0.0004896,0.000466,0.000466,3083.0,1.47
2018-04-09,MONABTC,0.000465,0.0004845,0.0004587,0.0004749,1017.0,0.4835
2018-04-08,MONABTC,0.0004685,0.0004903,0.0004594,0.000465,280.0,0.1329
2018-04-07,MONABTC,0.0004862,0.0004916,0.0004657,0.0004685,1636.0,0.774
2018-04-06,MONABTC,0.0004646,0.000515,0.0004646,0.0004862,2982.0,1.46
2018-04-05,MONABTC,0.000475,0.00049,0.0004577,0.0004646,1613.0,0.7587
2018-04-04,MONABTC,0.0004707,0.00049,0.00045,0.000475,6725.0,3.15
2018-04-03,MONABTC,0.0004689,0.00055,0.00046,0.0004707,40073.0,19.4
2018-04-02,MONABTC,0.0004451,0.0004689,0.000441,0.0004689,4339.0,1.96
2018-04-01,MONABTC,0.00045,0.000459,0.00044,0.0004451,4154.0,1.84
2018-03-31,MONABTC,0.000446,0.0004699,0.00044,0.00045,4268.0,1.96
2018-03-30,MONABTC,0.000439,0.000475,0.000425,0.000446,8645.0,3.94
2018-03-29,MONABTC,0.0004323,0.0004398,0.00042,0.000439,6648.0,2.89
2018-03-28,MONABTC,0.0004247,0.0004426,0.0004247,0.0004323,1455.0,0.629
2018-03-27,MONABTC,0.0004325,0.0004422,0.0004247,0.0004247,1926.0,0.836
2018-03-26,MONABTC,0.0004388,0.0004426,0.0004196,0.0004325,2165.0,0.9389
2018-03-25,MONABTC,0.000429,0.0004399,0.0004193,0.0004388,1708.0,0.7237
2018-03-24,MONABTC,0.000443,0.000443,0.000417,0.000429,8968.0,3.8
2018-03-23,MONABTC,0.0004322,0.000443,0.0004266,0.000443,2821.0,1.22
2018-03-22,MONABTC,0.0004319,0.00044,0.0004317,0.0004322,3492.0,1.53
2018-03-21,MONABTC,0.00045,0.0004561,0.0004317,0.0004319,4010.0,1.78
2018-03-20,MONABTC,0.00048,0.00048,0.00045,0.00045,2502.0,1.14
2018-03-19,MONABTC,0.000446,0.0004999,0.0004351,0.00048,12326.0,5.77
2018-03-18,MONABTC,0.000446,0.000446,0.0003876,0.000446,14273.0,5.9
2018-03-17,MONABTC,0.0004468,0.0004695,0.0004303,0.000446,6444.0,2.88
2018-03-16,MONABTC,0.00046,0.0004835,0.000446,0.0004468,6835.0,3.15
2018-03-15,MONABTC,0.00047,0.00049,0.0004555,0.00046,4777.0,2.25
2018-03-14,MONABTC,0.0004638,0.000489,0.0004512,0.00047,8108.0,3.79
2018-03-13,MONABTC,0.00045,0.0004694,0.0004455,0.0004638,5793.0,2.66
2018-03-12,MONABTC,0.000432,0.000466,0.0004265,0.00045,4451.0,2.0
2018-03-11,MONABTC,0.000451,0.0004693,0.0004232,0.000432,9575.0,4.32
2018-03-10,MONABTC,0.0004552,0.00047,0.0004423,0.000451,5498.0,2.5
2018-03-09,MONABTC,0.0004597,0.000475,0.0004338,0.0004552,5435.0,2.46
2018-03-08,MONABTC,0.000424,0.0004739,0.000423,0.0004597,7452.0,3.33
2018-03-07,MONABTC,0.000475,0.000475,0.0004222,0.000424,4772.0,2.12
2018-03-06,MONABTC,0.0004619,0.000479,0.0004619,0.000475,4903.0,2.3
2018-03-05,MONABTC,0.0004866,0.0004915,0.0004516,0.0004619,5003.0,2.37
2018-03-04,MONABTC,0.00047,0.0005,0.000465,0.0004866,7454.0,3.64
2018-03-03,MONABTC,0.0005,0.0005,0.0004615,0.00047,22178.0,10.6
2018-03-02,MONABTC,0.0005003,0.0005249,0.000487,0.0005,6731.0,3.35
2018-03-01,MONABTC,0.0005153,0.0005294,0.0005003,0.0005003,3896.0,1.99
2018-02-28,MONABTC,0.00052,0.00053,0.000515,0.0005153,3194.0,1.67
2018-02-27,MONABTC,0.0005401,0.0005642,0.000515,0.00052,8692.0,4.66
2018-02-26,MONABTC,0.000555,0.0005758,0.0005394,0.0005401,1169.0,0.6473
2018-02-25,MONABTC,0.000567,0.000576,0.00055,0.000555,7321.0,4.15
2018-02-24,MONABTC,0.000552,0.000578,0.0005359,0.000567,8481.0,4.79
2018-02-23,MONABTC,0.000537,0.00056,0.0005255,0.000552,9162.0,5.05
2018-02-22,MONABTC,0.0005133,0.00056,0.0005037,0.000537,11150.0,6.04
2018-02-21,MONABTC,0.0005198,0.0005347,0.000498,0.0005133,10996.0,5.73
2018-02-20,MONABTC,0.0005575,0.0005637,0.00051,0.0005198,10565.0,5.6
2018-02-19,MONABTC,0.000543,0.000599,0.0005273,0.0005575,13536.0,7.45
2018-02-18,MONABTC,0.0006,0.0006,0.00053,0.000543,20830.0,11.67
2018-02-17,MONABTC,0.00065,0.00067,0.0005489,0.0006,22694.0,13.94
2018-02-16,MONABTC,0.000512,0.00065,0.0005017,0.00065,46230.0,26.77
2018-02-15,MONABTC,0.0005,0.0005399,0.0005,0.000512,19560.0,10.13
2018-02-14,MONABTC,0.000487,0.0005,0.00046,0.0005,20238.0,9.94
2018-02-13,MONABTC,0.0004983,0.0005037,0.0004731,0.000487,17472.0,8.59
2018-02-12,MONABTC,0.000475,0.0005123,0.0004502,0.0004983,12549.0,6.04
2018-02-11,MONABTC,0.0004883,0.0005,0.0004613,0.000475,9018.0,4.35
2018-02-10,MONABTC,0.0004649,0.000506,0.0004549,0.0004883,15836.0,7.69
2018-02-09,MONABTC,0.000445,0.0004831,0.00044,0.0004649,10977.0,5.03
2018-02-08,MONABTC,0.0004342,0.0004831,0.000427,0.000445,11268.0,5.07
2018-02-07,MONABTC,0.00047,0.0005035,0.0004342,0.0004342,8938.0,4.12
2018-02-06,MONABTC,0.000478,0.00055,0.000465,0.00047,14707.0,7.22
2018-02-05,MONABTC,0.0004632,0.0005199,0.0004632,0.000478,6029.0,2.93
2018-02-04,MONABTC,0.0004879,0.0004989,0.000455,0.0004632,9228.0,4.4
2018-02-03,MONABTC,0.00049,0.00055,0.0004551,0.0004879,26543.0,12.92
2018-02-02,MONABTC,0.00038,0.0005507,0.0003652,0.00049,32596.0,14.65
2018-02-01,MONABTC,0.0004986,0.0005,0.0003752,0.00038,35082.0,15.66
2018-01-31,MONABTC,0.000505,0.0005147,0.0004708,0.0004986,16591.0,8.03
2018-01-30,MONABTC,0.0005073,0.0005243,0.0004858,0.000505,11115.0,5.63
2018-01-29,MONABTC,0.0005392,0.00055,0.0005073,0.0005073,6449.0,3.4
2018-01-28,MONABTC,0.000543,0.0005539,0.0005151,0.0005392,7527.0,3.97
2018-01-27,MONABTC,0.0004988,0.0005541,0.000496,0.000543,12344.0,6.37
2018-01-26,MONABTC,0.000535,0.0005565,0.000486,0.0004988,16245.0,8.37
2018-01-25,MONABTC,0.0005322,0.0005686,0.0005322,0.000535,7638.0,4.19
2018-01-24,MONABTC,0.0005851,0.0005851,0.0005287,0.0005322,7424.0,4.07
2018-01-23,MONABTC,0.000575,0.00065,0.00056,0.0005851,17837.0,10.75
2018-01-22,MONABTC,0.0006,0.000603,0.00056,0.000575,18211.0,10.53
2018-01-21,MONABTC,0.00064,0.0006489,0.0005726,0.0006,11695.0,7.18
2018-01-20,MONABTC,0.0005214,0.00074,0.0005214,0.00064,36935.0,23.47
2018-01-19,MONABTC,0.0005405,0.0005789,0.0005101,0.0005214,18910.0,9.87
2018-01-18,MONABTC,0.0005495,0.0005861,0.0005235,0.0005405,15549.0,8.74
2018-01-17,MONABTC,0.000553,0.0005978,0.0004801,0.0005495,40776.0,21.2
2018-01-16,MONABTC,0.0005977,0.00062,0.000489,0.000553,50015.0,27.97
2018-01-15,MONABTC,0.000546,0.00061,0.0005353,0.0005977,22175.0,12.7
2018-01-14,MONABTC,0.000547,0.0005645,0.0005331,0.000546,16208.0,8.8
2018-01-13,MONABTC,0.000549,0.0005599,0.00053,0.000547,12540.0,6.81
2018-01-12,MONABTC,0.0005375,0.0005645,0.0005201,0.000549,15355.0,8.32
2018-01-11,MONABTC,0.0005311,0.00058,0.00052,0.0005375,19765.0,10.44
2018-01-10,MONABTC,0.000591,0.0006098,0.0005143,0.0005311,28472.0,15.57
2018-01-09,MONABTC,0.00056,0.0006329,0.0005104,0.000591,57614.0,34.19
2018-01-08,MONABTC,0.0005001,0.0005689,0.0004902,0.00056,37474.0,19.15
2018-01-07,MONABTC,0.0004952,0.000529,0.0004701,0.0005001,27361.0,13.69
2018-01-06,MONABTC,0.00046,0.0006258,0.000444,0.0004952,31699.0,15.64
2018-01-05,MONABTC,0.0005999,0.0005999,0.000455,0.00046,44960.0,23.88
2018-01-04,MONABTC,0.0006285,0.0006425,0.0005801,0.0005999,42615.0,26.17
2018-01-03,MONABTC,0.0006725,0.00072,0.0006268,0.0006285,42534.0,27.75
2018-01-02,MONABTC,0.0007187,0.000785,0.0006714,0.0006725,26951.0,19.72
2018-01-01,MONABTC,0.0006804,0.000721,0.0006612,0.0007187,17832.0,12.27
2017-12-31,MONABTC,0.0006844,0.00076,0.000661,0.0006804,26095.0,18.27
2017-12-30,MONABTC,0.0007002,0.000729,0.000683,0.0006844,11799.0,8.23
2017-12-29,MONABTC,0.000748,0.000759,0.00069,0.0007002,26017.0,18.54
2017-12-28,MONABTC,0.0007675,0.0007675,0.0007019,0.000748,11260.0,8.13
2017-12-27,MONABTC,0.000713,0.000779,0.0007,0.0007675,9666.0,7.05
2017-12-26,MONABTC,0.00083,0.0008899,0.0007002,0.000713,11072.0,8.33
2017-12-25,MONABTC,0.000745,0.0008333,0.0007035,0.00083,16346.0,12.47
2017-12-24,MONABTC,0.0007537,0.0007887,0.0007116,0.000745,17238.0,12.74
2017-12-23,MONABTC,0.0007453,0.0008452,0.0007108,0.0007537,24927.0,18.9
2017-12-22,MONABTC,0.000881,0.00096,0.00066,0.0007453,72126.0,56.65
2017-12-21,MONABTC,0.0008894,0.0009646,0.0008511,0.000881,31735.0,28.16
2017-12-20,MONABTC,0.0007705,0.001148,0.0007705,0.0008894,48336.0,43.38
2017-12-19,MONABTC,0.0007616,0.0008094,0.00073,0.0007705,24806.0,19.38
2017-12-18,MONABTC,0.0007248,0.0008194,0.0006898,0.0007616,55047.0,41.19
2017-12-17,MONABTC,0.0007078,0.00074,0.000668,0.0007248,41064.0,28.45
2017-12-16,MONABTC,0.0008195,0.0008197,0.0007,0.0007078,23982.0,18.46
2017-12-15,MONABTC,0.0008406,0.000865,0.0007801,0.0008195,25265.0,20.57
2017-12-14,MONABTC,0.0008969,0.0008999,0.0008122,0.0008406,23865.0,20.22
2017-12-13,MONABTC,0.00083,0.000925,0.0008,0.0008969,20975.0,17.95
2017-12-12,MONABTC,0.00089,0.000918,0.00078,0.00083,29857.0,24.78
2017-12-11,MONABTC,0.0009183,0.000943,0.000806,0.00089,17330.0,15.38
2017-12-10,MONABTC,0.00094,0.00105,0.000825,0.0009183,60901.0,56.33
2017-12-09,MONABTC,0.0008701,0.00099,0.0007,0.00094,92106.0,75.98
2017-12-08,MONABTC,0.000821,0.00111,0.000777,0.0008701,47085.0,44.39
2017-12-07,MONABTC,0.00131,0.00139,0.000821,0.000821,43740.0,48.46
2017-12-06,MONABTC,0.001399,0.001735,0.001025,0.00131,73859.0,102.75
2017-12-05,MONABTC,0.000769,0.001443,0.00075,0.001399,93859.0,90.66
2017-12-04,MONABTC,0.000637,0.000769,0.000637,0.000769,21292.0,14.96
2017-12-03,MONABTC,0.0006245,0.0007,0.0005893,0.000637,37265.0,24.42
2017-12-02,MONABTC,0.00058,0.00064,0.000571,0.0006245,30753.0,18.83
2017-12-01,MONABTC,0.0005983,0.00064,0.0005702,0.00058,34632.0,20.73
2017-11-30,MONABTC,0.000541,0.0006499,0.00052,0.0005983,89281.0,53.32
2017-11-29,MONABTC,0.0005999,0.0006,0.000461,0.000541,74667.0,39.29
2017-11-28,MONABTC,0.00077,0.0008195,0.000473,0.0005999,173888.0,110.95
2017-11-27,MONABTC,0.0004753,0.0008,0.000473,0.00077,138112.0,89.08
2017-11-26,MONABTC,0.000521,0.000541,0.0004678,0.0004753,44819.0,21.67
2017-11-25,MONABTC,0.00055,0.0005825,0.0004852,0.000521,120760.0,65.34
2017-11-24,MONABTC,0.000435,0.00055,0.0004252,0.00055,79319.0,38.4
2017-11-23,MONABTC,0.0004307,0.0004489,0.000413,0.000435,35448.0,15.08
2017-11-22,MONABTC,0.00036,0.0004799,0.00036,0.0004307,151462.0,64.93
2017-11-21,MONABTC,0.000356,0.00037,0.000354,0.00036,28205.0,10.17
2017-11-20,MONABTC,0.0003752,0.000388,0.0003535,0.000356,38374.0,13.79
2017-11-19,MONABTC,0.0003951,0.0004,0.0003752,0.0003752,26091.0,10.17
2017-11-18,MONABTC,0.0003889,0.0004,0.0003704,0.0003951,12736.0,4.96
2017-11-17,MONABTC,0.0003603,0.00041,0.0003548,0.0003889,39661.0,14.87
2017-11-16,MONABTC,0.0004198,0.000449,0.0003598,0.0003603,110561.0,43.51
2017-11-15,MONABTC,0.00043,0.0004896,0.0004007,0.0004198,78439.0,35.16
2017-11-14,MONABTC,0.000499,0.000499,0.0004166,0.00043,13529.0,5.81
2017-11-13,MONABTC,0.000475,0.000546,0.00041,0.000499,61171.0,28.94
2017-11-12,MONABTC,0.0004115,0.000526,0.00036,0.000475,88325.0,37.4
2017-11-11,MONABTC,0.0004,0.00042,0.0003833,0.0004115,53128.0,21.54
2017-11-10,MONABTC,0.000414,0.00042,0.0003811,0.0004,53549.0,21.27
2017-11-09,MONABTC,0.00038,0.00045,0.0003795,0.000414,40594.0,16.52
2017-11-08,MONABTC,0.0003797,0.0003999,0.00034,0.00038,21404.0,8.05
2017-11-07,MONABTC,0.0003611,0.00038,0.0003611,0.0003797,12898.0,4.72
2017-11-06,MONABTC,0.0003424,0.0004,0.0003284,0.0003611,30123.0,10.85
2017-11-05,MONABTC,0.0003562,0.0003562,0.000328,0.0003424,30207.0,10.23
2017-11-04,MONABTC,0.0003599,0.00038,0.0003422,0.0003562,35721.0,13.34
2017-11-03,MONABTC,0.00038,0.00039,0.0003258,0.0003599,39911.0,13.89
2017-11-02,MONABTC,0.000395,0.000447,0.0003211,0.00038,112947.0,40.37
2017-11-01,MONABTC,0.0004519,0.00048,0.00039,0.000395,39831.0,17.12
2017-10-31,MONABTC,0.0005177,0.0005277,0.0004516,0.0004519,16620.0,8.01
2017-10-30,MONABTC,0.0004612,0.000575,0.000458,0.0005177,23789.0,12.48
2017-10-29,MONABTC,0.0005516,0.0005544,0.00045,0.0004612,173865.0,83.88
2017-10-28,MONABTC,0.000585,0.0006,0.000511,0.0005516,208994.0,109.25
2017-10-27,MONABTC,0.0005867,0.00063,0.00057,0.000585,14802.0,8.68
2017-10-26,MONABTC,0.000675,0.0006799,0.0005612,0.0005867,50515.0,30.13
2017-10-25,MONABTC,0.0006915,0.000734,0.00064,0.000675,37330.0,25.61
2017-10-24,MONABTC,0.0004919,0.0007748,0.000479,0.0006915,143546.0,93.03
2017-10-23,MONABTC,0.0005085,0.00052,0.00047,0.0004919,27469.0,13.65
2017-10-22,MONABTC,0.0004452,0.00056,0.0004452,0.0005085,109413.0,54.23
2017-10-21,MONABTC,0.000481,0.0005016,0.00041,0.0004452,40062.0,17.7
2017-10-20,MONABTC,0.0005699,0.00057,0.00046,0.000481,43940.0,22.44
2017-10-19,MONABTC,0.0004964,0.000658,0.00048,0.0005699,54135.0,30.61
2017-10-18,MONABTC,0.0005235,0.000585,0.0004375,0.0004964,87831.0,43.18
2017-10-17,MONABTC,0.000591,0.0006275,0.0005234,0.0005235,39211.0,22.11
2017-10-16,MONABTC,0.00075,0.000788,0.000519,0.000591,148146.0,91.84
2017-10-15,MONABTC,0.000743,0.0007782,0.0004411,0.00075,226403.0,130.52
2017-10-14,MONABTC,0.000829,0.001099,0.000595,0.000743,328733.0,262.32
2017-10-13,MONABTC,0.000645,0.0012,0.00056,0.000829,325386.0,266.8
2017-10-12,MONABTC,0.0003084,0.000645,0.00026,0.000645,825860.0,353.65
2017-10-11,MONABTC,0.0001614,0.000336,0.0001594,0.0003084,820732.0,171.44
2017-10-10,MONABTC,0.0001458,0.0001644,0.0001435,0.0001614,579081.0,87.64
2017-10-09,MONABTC,0.0001422,0.000171,0.0001379,0.0001458,552715.0,84.38
2017-10-08,MONABTC,0.0001795,0.0001898,0.0001406,0.0001422,488769.0,80.52
2017-10-07,MONABTC,0.0001201,0.0002065,0.0001184,0.0001795,1140668.0,184.0
2017-10-06,MONABTC,0.0001087,0.0001246,0.0001072,0.0001201,269534.0,31.81
2017-10-05,MONABTC,0.000108,0.0001107,0.000106,0.0001087,44465.0,4.82
2017-10-04,MONABTC,0.0001059,0.0001094,0.0001021,0.000108,25755.0,2.75
2017-10-03,MONABTC,0.00011,0.0001114,9.878e-05,0.0001059,43564.0,4.53
2017-10-02,MONABTC,0.000103,0.000135,0.0001,0.00011,327073.0,38.38
