Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume TRX,Volume USD
2018-08-17,TRXUSD,0.01999,0.02523,0.01989,0.02304,160971.95,3717.49
2018-08-16,TRXUSD,0.0195,0.02157,0.01946,0.01999,69121.81,1409.5
2018-08-15,TRXUSD,0.02016,0.02213,0.0194,0.0195,235362.94,4977.72
2018-08-14,TRXUSD,0.0217,0.02212,0.01887,0.02016,603765.16,11995.03
2018-08-13,TRXUSD,0.025,0.02598,0.02102,0.0217,183061.74,4322.5
2018-08-12,TRXUSD,0.0256,0.0256,0.0256,0.0256,0.0,0.0
2018-08-11,TRXUSD,0.02766,0.02827,0.02521,0.0256,91189.04,2419.51
2018-08-10,TRXUSD,0.02826,0.02863,0.02658,0.02766,252530.2,6998.22
2018-08-09,TRXUSD,0.02703,0.029,0.026,0.02826,161834.02,4461.91
2018-08-08,TRXUSD,0.0295,0.0295,0.02577,0.02703,158483.08,4323.92
2018-08-07,TRXUSD,0.03126,0.03144,0.0295,0.0295,209594.12,6458.76
2018-08-06,TRXUSD,0.03355,0.03355,0.0301,0.03126,89510.13,2733.21
2018-08-05,TRXUSD,0.0312,0.03355,0.03085,0.03355,164892.37,5261.8
2018-08-04,TRXUSD,0.033,0.0347,0.03033,0.0312,146814.68,4621.93
2018-08-03,TRXUSD,0.03352,0.03495,0.032,0.033,104453.44,3378.45
2018-08-02,TRXUSD,0.03418,0.03513,0.03232,0.03352,111766.3,3752.14
2018-08-01,TRXUSD,0.03561,0.03619,0.034,0.03418,116012.91,4047.84
2018-07-31,TRXUSD,0.038,0.03899,0.0349,0.03561,253728.98,9191.06
2018-07-30,TRXUSD,0.04,0.04,0.037,0.038,399327.49,15273.57
2018-07-29,TRXUSD,0.037,0.041,0.037,0.04,282729.0,11174.52
2018-07-28,TRXUSD,0.03678,0.0379,0.03662,0.037,44577.33,1649.53
2018-07-27,TRXUSD,0.03716,0.03768,0.036,0.03678,94099.55,3437.42
2018-07-26,TRXUSD,0.03762,0.04,0.03699,0.03716,203799.87,7817.59
2018-07-25,TRXUSD,0.03834,0.03903,0.036,0.03762,252755.65,9558.23
2018-07-24,TRXUSD,0.0354,0.04,0.03486,0.03834,387095.05,14538.0
2018-07-23,TRXUSD,0.03597,0.03705,0.03489,0.0354,444737.66,15971.07
2018-07-22,TRXUSD,0.03699,0.03706,0.03568,0.03597,66889.4,2443.31
2018-07-21,TRXUSD,0.03572,0.03709,0.03569,0.03699,90041.96,3288.77
2018-07-20,TRXUSD,0.0392,0.0392,0.03549,0.03572,353504.14,13110.01
2018-07-19,TRXUSD,0.03969,0.04062,0.03812,0.0392,150035.9,5909.68
2018-07-18,TRXUSD,0.03929,0.044,0.03923,0.03969,199585.53,8085.8
2018-07-17,TRXUSD,0.03727,0.04005,0.03612,0.03929,208286.69,7975.67
2018-07-16,TRXUSD,0.03539,0.03727,0.03436,0.03727,164631.33,5983.73
2018-07-15,TRXUSD,0.03476,0.03639,0.03402,0.03539,68882.93,2433.6
2018-07-14,TRXUSD,0.03476,0.03591,0.03402,0.03476,38534.63,1323.97
2018-07-13,TRXUSD,0.03318,0.03665,0.03318,0.03476,36736.72,1273.98
2018-07-12,TRXUSD,0.03532,0.03532,0.03101,0.03318,83773.56,2842.59
2018-07-11,TRXUSD,0.0354,0.03638,0.03402,0.03532,117367.71,4148.99
2018-07-10,TRXUSD,0.03692,0.038,0.035,0.0354,77633.69,2845.9
2018-07-09,TRXUSD,0.0391,0.03985,0.03692,0.03692,248047.03,9344.58
2018-07-08,TRXUSD,0.03899,0.03987,0.03881,0.0391,45426.47,1775.87
2018-07-07,TRXUSD,0.038,0.03899,0.03735,0.03899,53925.44,2050.47
2018-07-06,TRXUSD,0.0389,0.03898,0.037,0.038,53921.63,2043.6
2018-07-05,TRXUSD,0.04003,0.04066,0.0385,0.0389,83765.98,3305.14
2018-07-04,TRXUSD,0.0399,0.04092,0.03917,0.04003,70739.15,2837.54
2018-07-03,TRXUSD,0.04097,0.04198,0.03929,0.0399,149786.22,6136.56
2018-07-02,TRXUSD,0.03894,0.0414,0.0383,0.04097,138644.04,5560.49
2018-07-01,TRXUSD,0.03847,0.03929,0.0383,0.03894,72540.58,2808.69
2018-06-30,TRXUSD,0.03949,0.04221,0.0383,0.03847,208368.46,8251.73
2018-06-29,TRXUSD,0.03827,0.0395,0.036,0.03949,167442.9,6279.27
2018-06-28,TRXUSD,0.03999,0.04098,0.03827,0.03827,102537.47,4055.24
2018-06-27,TRXUSD,0.03958,0.04158,0.03782,0.03999,336070.18,13317.67
2018-06-26,TRXUSD,0.04271,0.0434,0.03958,0.03958,242352.0,9901.61
2018-06-25,TRXUSD,0.04271,0.04443,0.042,0.04271,209265.73,9041.9
2018-06-24,TRXUSD,0.04619,0.04619,0.04006,0.04271,394990.54,16612.0
2018-06-23,TRXUSD,0.04498,0.04645,0.04422,0.04619,180434.84,8261.22
2018-06-22,TRXUSD,0.04897,0.04907,0.0437,0.04498,384897.88,17685.14
2018-06-21,TRXUSD,0.05,0.0505,0.048,0.04897,271670.56,13382.91
2018-06-20,TRXUSD,0.05036,0.05036,0.04674,0.05,423332.27,20552.21
2018-06-19,TRXUSD,0.04576,0.053,0.04503,0.05036,500181.37,24625.97
2018-06-18,TRXUSD,0.0439,0.047,0.04204,0.04576,249146.38,11077.03
2018-06-17,TRXUSD,0.04488,0.04515,0.0438,0.0439,108854.59,4820.86
2018-06-16,TRXUSD,0.0447,0.04534,0.04311,0.04488,130337.21,5786.04
2018-06-15,TRXUSD,0.04644,0.04854,0.044,0.0447,349461.61,16076.27
2018-06-14,TRXUSD,0.04304,0.04851,0.04214,0.04644,491187.78,22280.18
2018-06-13,TRXUSD,0.0463,0.04703,0.0413,0.04304,472444.55,20548.99
2018-06-12,TRXUSD,0.0505,0.05149,0.046,0.0463,523559.47,25280.93
2018-06-11,TRXUSD,0.05,0.056,0.048,0.0505,407111.93,20275.11
2018-06-10,TRXUSD,0.0588,0.0588,0.048,0.05,412723.58,21656.47
2018-06-09,TRXUSD,0.05879,0.06,0.05781,0.0588,158329.42,9323.92
2018-06-08,TRXUSD,0.05866,0.05949,0.05712,0.05879,254422.14,14781.91
2018-06-07,TRXUSD,0.06009,0.06047,0.05866,0.05866,177553.83,10544.18
2018-06-06,TRXUSD,0.06118,0.06118,0.0592,0.06009,309484.11,18469.89
2018-06-05,TRXUSD,0.06027,0.062,0.0585,0.06118,253210.55,15307.03
2018-06-04,TRXUSD,0.06291,0.06363,0.06,0.06027,377445.26,23172.96
2018-06-03,TRXUSD,0.06286,0.0647,0.06244,0.06291,470527.32,29825.54
2018-06-02,TRXUSD,0.06128,0.06485,0.05924,0.06286,397063.52,25076.82
2018-06-01,TRXUSD,0.06297,0.06333,0.058,0.06128,536287.23,32570.52
2018-05-31,TRXUSD,0.0638,0.0664,0.061,0.06297,535337.36,33841.16
2018-05-30,TRXUSD,0.0676,0.06958,0.06172,0.0638,665503.99,43659.23
2018-05-29,TRXUSD,0.0632,0.069,0.06011,0.0676,693672.37,44963.9
2018-05-28,TRXUSD,0.07442,0.0755,0.063,0.0632,875560.62,59958.19
2018-05-27,TRXUSD,0.076,0.07753,0.0736,0.07442,564016.57,42242.52
2018-05-26,TRXUSD,0.075,0.07984,0.07311,0.076,526964.33,40537.53
2018-05-25,TRXUSD,0.07496,0.0768,0.07267,0.075,257530.86,19125.95
2018-05-24,TRXUSD,0.0715,0.077,0.06925,0.07496,787315.13,58493.64
2018-05-23,TRXUSD,0.07719,0.07981,0.06825,0.0715,1078366.57,77919.52
2018-05-22,TRXUSD,0.08354,0.0843,0.076,0.07719,653139.9,52955.07
2018-05-21,TRXUSD,0.07856,0.08552,0.078,0.08354,1607313.28,132409.39
2018-05-20,TRXUSD,0.07007,0.07997,0.07007,0.07856,755686.36,57677.75
2018-05-19,TRXUSD,0.07016,0.072,0.06901,0.07007,288700.18,20378.32
2018-05-18,TRXUSD,0.06976,0.07189,0.068,0.07016,413077.89,28863.46
2018-05-17,TRXUSD,0.0733,0.076,0.06835,0.06976,424715.53,30581.92
2018-05-16,TRXUSD,0.0704,0.07495,0.066,0.0733,718517.71,50220.57
2018-05-15,TRXUSD,0.07377,0.07648,0.0701,0.0704,424722.15,30938.24
2018-05-14,TRXUSD,0.07816,0.07816,0.07199,0.07377,865786.34,65037.4
2018-05-13,TRXUSD,0.07043,0.07943,0.06896,0.07816,600346.1,45751.78
2018-05-12,TRXUSD,0.0675,0.07275,0.06331,0.07043,877926.39,59269.5
2018-05-11,TRXUSD,0.07586,0.07826,0.0651,0.0675,1085333.69,76228.36
2018-05-10,TRXUSD,0.08168,0.08207,0.07537,0.07586,377218.39,30360.43
2018-05-09,TRXUSD,0.08394,0.08429,0.07963,0.08168,551748.46,44934.79
2018-05-08,TRXUSD,0.08249,0.08534,0.081,0.08394,670831.12,55641.64
2018-05-07,TRXUSD,0.08431,0.08518,0.07954,0.08249,721020.94,58896.17
2018-05-06,TRXUSD,0.08662,0.088,0.082,0.08431,536255.24,45255.65
2018-05-05,TRXUSD,0.08543,0.091,0.0841,0.08662,781221.69,68621.45
2018-05-04,TRXUSD,0.08506,0.08807,0.0781,0.08543,1309892.56,109891.15
2018-05-03,TRXUSD,0.09144,0.09176,0.084,0.08506,1179731.66,102575.36
2018-05-02,TRXUSD,0.09399,0.094,0.0899,0.09144,509200.35,46401.47
2018-05-01,TRXUSD,0.094,0.095,0.0858,0.09399,1551695.67,140695.79
2018-04-30,TRXUSD,0.088,0.1,0.08707,0.094,2285030.66,215110.47
2018-04-29,TRXUSD,0.08248,0.08863,0.081,0.088,1154142.64,97953.8
2018-04-28,TRXUSD,0.07548,0.08299,0.07404,0.08248,1825325.6,146929.96
2018-04-27,TRXUSD,0.07324,0.07978,0.0717,0.07548,1820173.27,136229.69
2018-04-26,TRXUSD,0.07007,0.07374,0.067,0.07324,1237692.15,86562.08
2018-04-25,TRXUSD,0.07249,0.07996,0.06411,0.07007,3271868.86,232368.46
2018-04-24,TRXUSD,0.05812,0.0775,0.05694,0.07249,2207421.44,145806.89
2018-04-23,TRXUSD,0.053,0.05836,0.053,0.05812,837542.37,46143.2
2018-04-22,TRXUSD,0.0528,0.05488,0.05102,0.053,785105.64,42059.09
2018-04-21,TRXUSD,0.05374,0.057,0.04967,0.0528,1267651.28,67401.78
2018-04-20,TRXUSD,0.04959,0.05403,0.0482,0.05374,1139481.07,58611.27
2018-04-19,TRXUSD,0.0473,0.0508,0.0473,0.04959,1749032.21,86497.43
2018-04-18,TRXUSD,0.04287,0.048,0.04207,0.0473,1514230.27,68907.88
2018-04-17,TRXUSD,0.0414,0.044,0.0414,0.04287,1562847.3,66653.1
2018-04-16,TRXUSD,0.04328,0.044,0.0405,0.0414,1071245.5,44939.72
2018-04-15,TRXUSD,0.0405,0.044,0.04044,0.04328,1668139.42,71027.23
2018-04-14,TRXUSD,0.0391,0.0418,0.03902,0.0405,924535.49,37209.77
2018-04-13,TRXUSD,0.04059,0.043,0.03841,0.0391,1845895.17,75231.05
2018-04-12,TRXUSD,0.03676,0.04059,0.03551,0.04059,1940292.79,73803.66
2018-04-11,TRXUSD,0.03729,0.039,0.03556,0.03676,988346.29,36614.28
2018-04-10,TRXUSD,0.0365,0.0381,0.03556,0.03729,850265.77,31469.93
2018-04-09,TRXUSD,0.03777,0.03889,0.0355,0.0365,1022605.62,37826.8
2018-04-08,TRXUSD,0.03816,0.03996,0.0375,0.03777,943100.56,36715.83
2018-04-07,TRXUSD,0.03819,0.04042,0.037,0.03816,772171.73,29497.6
2018-04-06,TRXUSD,0.04041,0.0461,0.03686,0.03819,1237831.98,49932.51
2018-04-05,TRXUSD,0.03219,0.04829,0.031,0.04041,3975724.38,158283.16
2018-04-04,TRXUSD,0.0369,0.0369,0.03135,0.03219,1294752.63,43307.39
2018-04-03,TRXUSD,0.03674,0.037,0.0346,0.0369,1392591.73,50267.76
2018-04-02,TRXUSD,0.03359,0.03735,0.03244,0.03674,2015488.96,70222.21
2018-04-01,TRXUSD,0.0363,0.03691,0.0301,0.03359,1926566.26,64342.6
2018-03-31,TRXUSD,0.0445,0.046,0.0351,0.0363,3112716.96,120138.67
2018-03-30,TRXUSD,0.048,0.05008,0.0417,0.0445,2887077.35,131728.16
2018-03-29,TRXUSD,0.05158,0.05368,0.04677,0.048,3220055.13,162409.82
2018-03-28,TRXUSD,0.04625,0.0516,0.046,0.05158,810240.36,38875.48
2018-03-27,TRXUSD,0.047,0.0499,0.04282,0.04625,1506211.64,69689.12
2018-03-26,TRXUSD,0.04765,0.0486,0.0411,0.047,2735912.57,121231.01
2018-03-25,TRXUSD,0.05073,0.05163,0.04765,0.04765,1992836.63,98984.06
2018-03-24,TRXUSD,0.04287,0.0526,0.04226,0.05073,3148991.8,153860.62
2018-03-23,TRXUSD,0.03851,0.043,0.0369,0.04287,1589182.15,63032.35
2018-03-22,TRXUSD,0.038,0.04,0.03521,0.03851,1239968.57,46931.86
2018-03-21,TRXUSD,0.03906,0.04249,0.03751,0.038,1770356.25,70682.86
2018-03-20,TRXUSD,0.03394,0.042,0.033,0.03906,1927456.07,70315.58
2018-03-19,TRXUSD,0.03039,0.03505,0.02851,0.03394,1798026.63,58950.09
2018-03-18,TRXUSD,0.03018,0.0315,0.0251,0.03039,1392915.32,39117.91
2018-03-17,TRXUSD,0.03249,0.03249,0.02963,0.03018,792866.93,24501.28
2018-03-16,TRXUSD,0.03177,0.03259,0.0303,0.03249,542988.36,17157.46
2018-03-15,TRXUSD,0.03302,0.03355,0.03001,0.03177,1175314.6,37749.88
2018-03-14,TRXUSD,0.0376,0.0385,0.03255,0.03302,1241346.44,44006.09
2018-03-13,TRXUSD,0.0377,0.04,0.03666,0.0376,512089.6,19532.36
2018-03-12,TRXUSD,0.04001,0.04109,0.037,0.0377,1208021.65,46548.78
2018-03-11,TRXUSD,0.03751,0.0411,0.03639,0.04001,749302.67,29041.54
2018-03-10,TRXUSD,0.03869,0.04141,0.03702,0.03751,1675681.47,66433.68
2018-03-09,TRXUSD,0.03957,0.04025,0.03298,0.03869,1766721.72,64202.07
2018-03-08,TRXUSD,0.04131,0.04329,0.03888,0.03957,899169.57,36690.61
2018-03-07,TRXUSD,0.04659,0.04697,0.0385,0.04131,2286794.69,97050.49
2018-03-06,TRXUSD,0.049,0.0498,0.04526,0.04659,1355038.45,65028.24
2018-03-05,TRXUSD,0.04948,0.04948,0.04524,0.049,1038549.77,49901.29
2018-03-04,TRXUSD,0.04952,0.053,0.048,0.04948,722746.31,35789.88
2018-03-03,TRXUSD,0.05403,0.055,0.048,0.04952,1192423.13,60518.97
2018-03-02,TRXUSD,0.05,0.058,0.0492,0.05403,2456980.59,131965.03
2018-03-01,TRXUSD,0.04615,0.05065,0.044,0.05,1597604.4,75434.54
2018-02-28,TRXUSD,0.04494,0.04901,0.043,0.04615,1337169.16,61032.9
2018-02-27,TRXUSD,0.04359,0.04512,0.04263,0.04494,831154.49,36274.03
2018-02-26,TRXUSD,0.04253,0.04512,0.041,0.04359,720537.47,31067.99
2018-02-25,TRXUSD,0.04358,0.04439,0.04122,0.04253,629315.33,27224.58
2018-02-24,TRXUSD,0.046,0.0473,0.042,0.04358,799089.02,35457.18
2018-02-23,TRXUSD,0.044,0.048,0.043,0.046,1282331.38,57994.25
2018-02-22,TRXUSD,0.04656,0.0487,0.04229,0.044,1037679.74,46527.12
2018-02-21,TRXUSD,0.04957,0.051,0.045,0.04656,1742135.71,83147.42
2018-02-20,TRXUSD,0.05312,0.0539,0.04906,0.04957,1723198.7,88744.84
2018-02-19,TRXUSD,0.05286,0.0547,0.0507,0.05312,1659385.34,88021.89
2018-02-18,TRXUSD,0.058,0.05835,0.05013,0.05286,2303249.13,123732.29
2018-02-17,TRXUSD,0.05492,0.05836,0.05255,0.058,1775857.48,99922.4
2018-02-16,TRXUSD,0.05055,0.055,0.049,0.05492,1754821.39,91422.34
2018-02-15,TRXUSD,0.0499,0.05115,0.048,0.05055,1836613.04,91536.19
2018-02-14,TRXUSD,0.0465,0.05211,0.046,0.0499,2427577.08,117812.72
2018-02-13,TRXUSD,0.04869,0.049,0.04509,0.0465,2046238.86,95969.93
2018-02-12,TRXUSD,0.04599,0.04994,0.04556,0.04869,1956118.27,94577.8
2018-02-11,TRXUSD,0.0519,0.05198,0.04301,0.04599,3035629.71,142398.43
2018-02-10,TRXUSD,0.04796,0.05981,0.0471,0.0519,3939703.97,204312.55
2018-02-09,TRXUSD,0.03996,0.0495,0.03753,0.04796,3174878.42,136819.32
2018-02-08,TRXUSD,0.03615,0.0418,0.0357,0.03996,2948860.66,115340.61
2018-02-07,TRXUSD,0.0378,0.0435,0.03436,0.03615,4826207.76,186755.33
2018-02-06,TRXUSD,0.03397,0.0395,0.02701,0.0378,4516213.84,147656.79
2018-02-05,TRXUSD,0.04313,0.0448,0.03189,0.03397,4063740.84,154367.66
2018-02-04,TRXUSD,0.05013,0.05162,0.0406,0.04313,2689107.55,126352.12
2018-02-03,TRXUSD,0.047,0.0547,0.04261,0.05013,4131261.68,203910.78
2018-02-02,TRXUSD,0.0495,0.05,0.034,0.047,3736769.06,161810.0
2018-02-01,TRXUSD,0.05898,0.062,0.04612,0.0495,2918964.96,152826.76
2018-01-31,TRXUSD,0.05859,0.0596,0.05555,0.05898,2060671.08,118024.81
2018-01-30,TRXUSD,0.06899,0.069,0.05598,0.05859,2969116.48,184951.87
2018-01-29,TRXUSD,0.06921,0.07058,0.0675,0.06899,2248422.21,154277.04
2018-01-28,TRXUSD,0.0724,0.074,0.06829,0.06921,1959265.91,139277.86
2018-01-27,TRXUSD,0.07094,0.073,0.06901,0.0724,1517633.79,107954.79
2018-01-26,TRXUSD,0.074,0.07498,0.06301,0.07094,2154823.89,150236.8
2018-01-25,TRXUSD,0.0772,0.0772,0.072,0.074,1945101.02,145630.05
2018-01-24,TRXUSD,0.07648,0.0796,0.074,0.0772,3003152.75,231319.64
2018-01-23,TRXUSD,0.07963,0.07963,0.074,0.07648,658957.99,50795.22
2018-01-22,TRXUSD,0.07963,0.07963,0.07963,0.07963,0.0,0.0
2018-01-21,TRXUSD,0.09355,0.09367,0.0795,0.07963,499652.01,44129.97
2018-01-20,TRXUSD,0.0935,0.09543,0.09,0.092,1335916.83,123708.71
2018-01-19,TRXUSD,0.0946,0.101,0.08733,0.0935,2389605.15,226959.18
2018-01-18,TRXUSD,0.0923,0.1067,0.0859,0.0946,913484.85,86043.32
2018-01-17,TRXUSD,0.0635,0.1,0.0521,0.0923,3796219.67,267184.29
2018-01-16,TRXUSD,0.08849,0.089,0.0469,0.0635,8436040.65,596957.63
2018-01-15,TRXUSD,0.097,0.1089,0.077,0.08849,6629705.05,615064.81
2018-01-14,TRXUSD,0.1119,0.116,0.0905,0.097,3228743.35,336393.08
2018-01-13,TRXUSD,0.1233,0.125,0.106,0.1119,2356416.41,273705.73
2018-01-12,TRXUSD,0.1221,0.13,0.118,0.1233,706279.38,86655.35
2018-01-11,TRXUSD,0.1463,0.1463,0.119,0.1221,3409232.3,439796.16
2018-01-10,TRXUSD,0.139,0.154,0.11,0.1463,5584967.39,745160.72
2018-01-09,TRXUSD,0.1681,0.1702,0.121,0.139,5223086.75,800138.38
2018-01-08,TRXUSD,0.217,0.2211,0.1495,0.1681,5007892.35,893013.38
2018-01-07,TRXUSD,0.188,0.218,0.1546,0.217,5670700.58,1016464.08
2018-01-06,TRXUSD,0.238,0.245,0.161,0.188,7627034.19,1472766.93
2018-01-05,TRXUSD,0.227,0.3356,0.18,0.238,10908037.75,2672870.76
2018-01-04,TRXUSD,0.1031,0.24,0.09951,0.227,12669259.79,2374899.4
2018-01-03,TRXUSD,0.08589,0.1075,0.075,0.1031,6455329.62,581836.05
2018-01-02,TRXUSD,0.057,0.099,0.05,0.08589,7391765.69,555746.99
2018-01-01,TRXUSD,0.0465,0.057,0.0445,0.057,2637041.32,133736.7
2017-12-31,TRXUSD,0.0395,0.048,0.03725,0.0465,2276691.11,97783.65
2017-12-30,TRXUSD,0.0377,0.04145,0.033,0.0395,2460638.11,90565.64
2017-12-29,TRXUSD,0.04178,0.044,0.0365,0.0377,2816957.97,113460.36
2017-12-28,TRXUSD,0.03988,0.0441,0.031,0.04178,2521271.7,93735.0
2017-12-27,TRXUSD,0.04,0.0449,0.036,0.03988,2722066.83,109250.76
2017-12-26,TRXUSD,0.0371,0.055,0.0334,0.04,5559991.52,230400.94
2017-12-25,TRXUSD,0.0427,0.0438,0.0365,0.0371,2895683.28,116438.87
2017-12-24,TRXUSD,0.057,0.0589,0.03899,0.0427,2213446.43,99391.28
2017-12-23,TRXUSD,0.041,0.0625,0.037,0.057,3896497.97,179432.32
2017-12-22,TRXUSD,0.05299,0.05299,0.026,0.041,2579579.24,104781.36
2017-12-21,TRXUSD,0.04571,0.075,0.0401,0.05299,4104671.79,237548.06
2017-12-20,TRXUSD,0.04489,0.04999,0.0355,0.04571,1935257.59,79719.16
2017-12-19,TRXUSD,0.05238,0.05238,0.043,0.04489,3598942.64,168352.05
2017-12-18,TRXUSD,0.03997,0.055,0.0343,0.05238,1695813.81,76750.05
2017-12-17,TRXUSD,0.03487,0.05,0.032,0.03997,941459.57,38327.19
2017-12-16,TRXUSD,0.02081,0.04,0.0175,0.03487,584273.4,18641.85
2017-12-15,TRXUSD,0.0221,0.02398,0.015,0.02081,315157.26,5932.65
2017-12-14,TRXUSD,0.0155,0.03167,0.0111,0.0221,587609.01,12336.05
2017-12-13,TRXUSD,0.009784,0.1,0.003,0.0155,47042.87,1215.08
