Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume AUD
2019-04-05 01-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-05 12-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-04 11-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-04 10-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-04 09-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-04 08-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-04 07-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-04 06-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-04 05-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-04 04-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-04 03-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-04 02-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-04 01-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-04 12-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-04 11-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-04 10-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-04 09-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-04 08-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-04 07-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-04 06-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-04 05-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-04 04-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-04 03-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-04 02-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-04 01-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-04 12-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-03 11-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-03 10-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-03 09-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-03 08-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-03 07-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-03 06-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-03 05-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-03 04-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-03 03-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-03 02-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-03 01-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-03 12-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-03 11-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-03 10-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-03 09-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-03 08-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-03 07-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-03 06-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-03 05-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-03 04-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-03 03-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-03 02-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-03 01-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-03 12-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-02 11-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-02 10-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-02 09-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-02 08-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-02 07-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-02 06-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-02 05-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-02 04-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-02 03-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-02 02-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-02 01-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-02 12-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-02 11-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-02 10-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-02 09-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-02 08-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-02 07-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-02 06-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-02 05-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-02 04-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-02 03-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-02 02-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-02 01-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-02 12-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-01 11-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-01 10-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-01 09-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-01 08-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-01 07-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-01 06-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-01 05-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-01 04-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-01 03-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-01 02-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-01 01-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-01 12-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-01 11-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-01 10-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-01 09-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-01 08-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-01 07-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-01 06-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-01 05-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-01 04-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-01 03-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-01 02-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-01 01-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-04-01 12-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-31 11-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-31 10-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-31 09-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-31 08-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-31 07-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-31 06-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-31 05-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-31 04-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-31 03-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-31 02-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-31 01-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-31 12-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-31 11-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-31 10-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-31 09-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-31 08-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-31 07-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-31 06-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-31 05-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-31 04-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-31 03-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-31 02-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-31 01-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-31 12-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-30 11-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-30 10-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-30 09-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-30 08-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-30 07-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-30 06-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-30 05-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-30 04-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-30 03-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-30 02-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-30 01-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-30 12-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-30 11-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-30 10-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-30 09-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-30 08-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-30 07-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-30 06-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-30 05-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-30 04-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-30 03-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-30 02-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-30 01-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-30 12-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-29 11-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-29 10-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-29 09-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-29 08-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-29 07-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-29 06-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-29 05-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-29 04-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-29 03-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-29 02-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-29 01-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-29 12-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-29 11-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-29 10-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-29 09-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-29 08-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-29 07-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-29 06-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-29 05-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-29 04-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-29 03-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-29 02-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-29 01-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-29 12-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-28 11-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-28 10-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-28 09-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-28 08-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-28 07-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-28 06-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-28 05-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-28 04-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-28 03-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-28 02-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-28 01-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-28 12-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-28 11-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-28 10-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-28 09-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-28 08-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-28 07-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-28 06-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-28 05-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-28 04-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-28 03-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-28 02-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-28 01-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-28 12-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-27 11-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-27 10-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-27 09-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-27 08-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-27 07-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-27 06-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-27 05-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-27 04-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-27 03-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-27 02-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-27 01-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-27 12-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-27 11-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-27 10-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-27 09-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-27 08-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-27 07-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-27 06-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-27 05-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-27 04-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-27 03-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-27 02-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-27 01-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-27 12-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-26 11-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-26 10-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-26 09-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-26 08-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-26 07-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-26 06-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-26 05-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-26 04-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-26 03-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-26 02-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-26 01-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-26 12-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-26 11-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-26 10-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-26 09-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-26 08-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-26 07-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-26 06-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-26 05-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-26 04-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-26 03-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-26 02-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-26 01-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-26 12-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-25 11-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-25 10-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-25 09-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-25 08-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-25 07-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-25 06-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-25 05-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-25 04-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-25 03-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-25 02-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-25 01-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-25 12-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-25 11-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-25 10-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-25 09-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-25 08-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-25 07-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-25 06-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-25 05-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-25 04-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-25 03-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-25 02-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-25 01-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-25 12-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-24 11-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-24 10-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-24 09-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-24 08-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-24 07-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-24 06-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-24 05-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-24 04-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-24 03-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-24 02-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-24 01-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-24 12-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-24 11-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-24 10-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-24 09-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-24 08-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-24 07-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-24 06-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-24 05-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-24 04-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-24 03-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-24 02-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-24 01-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-24 12-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-23 11-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-23 10-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-23 09-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-23 08-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-23 07-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-23 06-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-23 05-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-23 04-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-23 03-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-23 02-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-23 01-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-23 12-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-23 11-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-23 10-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-23 09-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-23 08-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-23 07-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-23 06-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-23 05-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-23 04-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-23 03-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-23 02-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-23 01-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-23 12-AM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-22 11-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-22 10-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-22 09-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-22 08-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-22 07-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-22 06-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-22 05-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-22 04-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-22 03-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-22 02-PM,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
