Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETC,Volume ETH
2018-09-09,ETCETH,0.05581,0.05869,0.05561,0.05711,497910.77,28454.7
2018-09-08,ETCETH,0.05383,0.05629,0.05308,0.05581,506774.16,27480.31
2018-09-07,ETCETH,0.05217,0.05412,0.05174,0.05383,501381.42,26548.31
2018-09-06,ETCETH,0.05159,0.0532,0.04964,0.05217,488861.92,24922.03
2018-09-05,ETCETH,0.04913,0.05187,0.04805,0.05159,513237.91,25333.67
2018-09-04,ETCETH,0.04864,0.04933,0.04792,0.04913,522698.77,25471.98
2018-09-03,ETCETH,0.04534,0.05025,0.0453,0.04864,497918.93,24177.91
2018-09-02,ETCETH,0.04452,0.04542,0.04422,0.04534,426676.46,19158.82
2018-09-01,ETCETH,0.0452,0.04607,0.0442,0.04452,470155.22,21176.26
2018-08-31,ETCETH,0.0453,0.04555,0.0448,0.0452,457724.9,20699.8
2018-08-30,ETCETH,0.04513,0.04591,0.04481,0.0453,463793.44,20990.98
2018-08-29,ETCETH,0.04466,0.04539,0.04424,0.04513,454564.22,20358.84
2018-08-28,ETCETH,0.0443,0.04545,0.04422,0.04466,479909.28,21474.47
2018-08-27,ETCETH,0.04524,0.04564,0.04387,0.0443,478597.74,21580.4
2018-08-26,ETCETH,0.04503,0.04602,0.04435,0.04524,484829.34,21916.95
2018-08-25,ETCETH,0.04453,0.04533,0.04453,0.04503,454657.74,20422.42
2018-08-24,ETCETH,0.04529,0.04559,0.04442,0.04453,467200.54,21035.44
2018-08-23,ETCETH,0.04516,0.04569,0.0444,0.04529,475652.74,21410.08
2018-08-22,ETCETH,0.04547,0.04603,0.04405,0.04516,488688.94,22193.47
2018-08-21,ETCETH,0.04575,0.04588,0.0442,0.04547,455598.66,20516.48
2018-08-20,ETCETH,0.04445,0.04692,0.04405,0.04575,484991.11,21850.17
2018-08-19,ETCETH,0.04478,0.04517,0.04399,0.04445,464224.34,20695.34
2018-08-18,ETCETH,0.04562,0.04629,0.04419,0.04478,480819.66,21655.17
2018-08-17,ETCETH,0.04831,0.04836,0.04506,0.04562,518557.92,23876.77
2018-08-16,ETCETH,0.04686,0.05128,0.04576,0.04831,581382.73,28159.01
2018-08-15,ETCETH,0.04217,0.04731,0.041,0.04686,509647.88,21576.47
2018-08-14,ETCETH,0.04202,0.04257,0.0392,0.04217,526958.44,21739.59
2018-08-13,ETCETH,0.04142,0.04424,0.04129,0.04202,521613.11,22073.43
2018-08-12,ETCETH,0.0426,0.0426,0.0426,0.0426,0.0,0.0
2018-08-11,ETCETH,0.04277,0.04388,0.04202,0.0426,277033.98,11804.08
2018-08-10,ETCETH,0.04129,0.04369,0.0405,0.04277,525740.96,21878.51
2018-08-09,ETCETH,0.04269,0.04302,0.04062,0.04129,490362.4,20424.25
2018-08-08,ETCETH,0.04567,0.04582,0.04067,0.04269,511634.59,22333.13
2018-08-07,ETCETH,0.04596,0.05132,0.04352,0.04567,636944.5,29800.09
2018-08-06,ETCETH,0.0434,0.04662,0.04199,0.04596,502163.16,21916.06
2018-08-05,ETCETH,0.0403,0.04351,0.04016,0.0434,473294.73,19470.93
2018-08-04,ETCETH,0.03949,0.04089,0.03923,0.0403,488209.6,19519.08
2018-08-03,ETCETH,0.03638,0.04093,0.03514,0.03949,504285.38,18471.81
2018-08-02,ETCETH,0.03673,0.03804,0.03534,0.03638,455907.75,16629.07
2018-08-01,ETCETH,0.03753,0.03861,0.03631,0.03673,450979.48,17099.31
2018-07-31,ETCETH,0.03752,0.03888,0.03685,0.03753,491590.17,18681.02
2018-07-30,ETCETH,0.03617,0.03799,0.03593,0.03752,489797.01,18091.61
2018-07-29,ETCETH,0.03624,0.03656,0.03596,0.03617,465684.82,16845.62
2018-07-28,ETCETH,0.03633,0.03642,0.03586,0.03624,446942.5,16158.6
2018-07-27,ETCETH,0.03602,0.03677,0.03539,0.03633,463209.48,16685.49
2018-07-26,ETCETH,0.03495,0.03625,0.03477,0.03602,480595.7,17075.87
2018-07-25,ETCETH,0.03474,0.03528,0.0343,0.03495,484335.43,16862.87
2018-07-24,ETCETH,0.03571,0.0361,0.03437,0.03474,481478.11,16862.22
2018-07-23,ETCETH,0.03525,0.03594,0.03466,0.03571,477041.81,16883.61
2018-07-22,ETCETH,0.03543,0.03559,0.0347,0.03525,480199.84,16897.15
2018-07-21,ETCETH,0.03577,0.03593,0.03485,0.03543,499640.45,17681.47
2018-07-20,ETCETH,0.03708,0.03773,0.03455,0.03577,539674.44,19671.15
2018-07-19,ETCETH,0.03615,0.03743,0.03603,0.03708,485610.48,17862.43
2018-07-18,ETCETH,0.03598,0.03674,0.03544,0.03615,477430.78,17190.25
2018-07-17,ETCETH,0.0363,0.03653,0.03537,0.03598,501898.43,18104.83
2018-07-16,ETCETH,0.03695,0.0374,0.03612,0.0363,497052.23,18234.73
2018-07-15,ETCETH,0.03784,0.03794,0.03687,0.03695,423996.68,15831.84
2018-07-14,ETCETH,0.03762,0.03825,0.03721,0.03784,341066.36,12808.08
2018-07-13,ETCETH,0.03782,0.03939,0.03733,0.03762,479775.72,18216.35
2018-07-12,ETCETH,0.03682,0.03819,0.03628,0.03782,480619.65,17796.81
2018-07-11,ETCETH,0.03706,0.03772,0.03653,0.03682,497798.39,18467.77
2018-07-10,ETCETH,0.03857,0.0389,0.0369,0.03706,503283.93,19132.85
2018-07-09,ETCETH,0.0377,0.03905,0.03737,0.03857,496312.62,19056.5
2018-07-08,ETCETH,0.03832,0.03875,0.03738,0.0377,480737.7,18306.59
2018-07-07,ETCETH,0.03908,0.03932,0.03729,0.03832,501094.75,19254.19
2018-07-06,ETCETH,0.03696,0.03929,0.03676,0.03908,555106.36,21164.37
2018-07-05,ETCETH,0.03609,0.03716,0.03576,0.03696,498567.88,18063.07
2018-07-04,ETCETH,0.03495,0.03659,0.03464,0.03609,523132.18,18654.33
2018-07-03,ETCETH,0.03508,0.03541,0.0346,0.03495,497028.42,17429.87
2018-07-02,ETCETH,0.03543,0.0361,0.03495,0.03508,498391.9,17615.68
2018-07-01,ETCETH,0.03549,0.03595,0.03495,0.03543,503770.34,17820.37
2018-06-30,ETCETH,0.03517,0.03694,0.03488,0.03549,552199.47,19728.39
2018-06-29,ETCETH,0.03458,0.03594,0.03429,0.03517,540285.14,19021.69
2018-06-28,ETCETH,0.03502,0.03562,0.03391,0.03458,422094.04,14778.99
2018-06-27,ETCETH,0.0345,0.03562,0.03317,0.03502,495866.14,17073.73
2018-06-26,ETCETH,0.03455,0.03543,0.03388,0.0345,505398.24,17535.77
2018-06-25,ETCETH,0.03258,0.03458,0.0325,0.03455,523691.29,17570.32
2018-06-24,ETCETH,0.03128,0.03319,0.02993,0.03258,544888.74,17133.14
2018-06-23,ETCETH,0.03132,0.0319,0.03079,0.03128,526506.87,16444.65
2018-06-22,ETCETH,0.03343,0.03378,0.03121,0.03132,618928.51,20246.47
2018-06-21,ETCETH,0.03248,0.03401,0.03129,0.03343,551329.76,17818.9
2018-06-20,ETCETH,0.02897,0.0325,0.02851,0.03248,522323.41,15519.54
2018-06-19,ETCETH,0.02916,0.02993,0.02843,0.02897,504047.61,14691.28
2018-06-18,ETCETH,0.02864,0.02972,0.02823,0.02916,490861.11,14164.53
2018-06-17,ETCETH,0.02909,0.02915,0.02844,0.02864,494130.27,14199.41
2018-06-16,ETCETH,0.02832,0.02985,0.02821,0.02909,523008.78,15126.66
2018-06-15,ETCETH,0.02708,0.02838,0.02679,0.02832,501595.96,13848.78
2018-06-14,ETCETH,0.0291,0.02919,0.02668,0.02708,525229.36,14672.81
2018-06-13,ETCETH,0.02985,0.02998,0.0277,0.0291,528638.44,15297.53
2018-06-12,ETCETH,0.02429,0.03092,0.02415,0.02985,710891.94,20660.41
2018-06-11,ETCETH,0.02398,0.02445,0.02379,0.02429,499109.32,12057.85
2018-06-10,ETCETH,0.02524,0.02579,0.02351,0.02398,531832.84,13340.95
2018-06-09,ETCETH,0.02563,0.02563,0.02514,0.02524,471173.19,11942.7
2018-06-08,ETCETH,0.02515,0.026,0.02493,0.02563,499808.49,12775.3
2018-06-07,ETCETH,0.02504,0.02525,0.02488,0.02515,491287.29,12325.98
2018-06-06,ETCETH,0.02552,0.02578,0.02502,0.02504,499236.5,12638.65
2018-06-05,ETCETH,0.02566,0.02582,0.02509,0.02552,535997.89,13637.36
2018-06-04,ETCETH,0.02618,0.0263,0.02542,0.02566,554374.85,14270.56
2018-06-03,ETCETH,0.02672,0.02695,0.02592,0.02618,478365.19,12620.1
2018-06-02,ETCETH,0.02672,0.02708,0.0264,0.02672,461729.04,12352.06
2018-06-01,ETCETH,0.02647,0.02693,0.02609,0.02672,466085.08,12365.9
2018-05-31,ETCETH,0.02719,0.02721,0.02616,0.02647,474405.65,12687.97
2018-05-30,ETCETH,0.02682,0.02748,0.0264,0.02719,468407.97,12626.95
2018-05-29,ETCETH,0.02792,0.02835,0.02651,0.02682,478315.81,13033.2
2018-05-28,ETCETH,0.02662,0.02837,0.02642,0.02792,503909.91,13870.11
2018-05-27,ETCETH,0.02601,0.0269,0.0257,0.02662,515947.7,13586.39
2018-05-26,ETCETH,0.02582,0.02639,0.02564,0.02601,486924.92,12647.77
2018-05-25,ETCETH,0.02602,0.02629,0.02528,0.02582,507479.09,13059.73
2018-05-24,ETCETH,0.02581,0.02649,0.02519,0.02602,520530.52,13492.4
2018-05-23,ETCETH,0.02539,0.0259,0.02496,0.02581,493376.91,12526.26
2018-05-22,ETCETH,0.02517,0.0256,0.02477,0.02539,511089.99,12851.73
2018-05-21,ETCETH,0.02535,0.0255,0.02508,0.02517,493890.27,12483.03
2018-05-20,ETCETH,0.02542,0.02556,0.02476,0.02535,486210.9,12255.07
2018-05-19,ETCETH,0.02593,0.02602,0.02491,0.02542,513399.72,13092.96
2018-05-18,ETCETH,0.02529,0.02639,0.02507,0.02593,522493.57,13382.93
2018-05-17,ETCETH,0.02489,0.02617,0.02487,0.02529,537140.55,13631.44
2018-05-16,ETCETH,0.02559,0.02598,0.02458,0.02489,497717.95,12496.23
2018-05-15,ETCETH,0.02576,0.02698,0.02542,0.02559,520159.0,13645.47
2018-05-14,ETCETH,0.02566,0.02589,0.0249,0.02576,523389.62,13282.82
2018-05-13,ETCETH,0.02645,0.02698,0.02538,0.02566,482542.29,12642.05
2018-05-12,ETCETH,0.0262,0.02698,0.02548,0.02645,537580.5,14088.27
2018-05-11,ETCETH,0.02717,0.02717,0.02457,0.0262,628141.97,16423.64
2018-05-10,ETCETH,0.02851,0.02868,0.02689,0.02717,560589.13,15715.51
2018-05-09,ETCETH,0.0297,0.02992,0.02812,0.02851,555787.58,16043.63
2018-05-08,ETCETH,0.03121,0.03126,0.02962,0.0297,545965.52,16624.62
2018-05-07,ETCETH,0.03187,0.03326,0.03085,0.03121,532854.52,16962.86
2018-05-06,ETCETH,0.02781,0.03253,0.02778,0.03187,575630.6,17630.37
2018-05-05,ETCETH,0.02856,0.02875,0.02766,0.02781,499537.79,14058.06
2018-05-04,ETCETH,0.02915,0.02924,0.02759,0.02856,522456.33,14815.01
2018-05-03,ETCETH,0.0314,0.03149,0.029,0.02915,513595.06,15584.22
2018-05-02,ETCETH,0.03204,0.03209,0.03113,0.0314,299443.81,9439.75
2018-05-01,ETCETH,0.03244,0.03276,0.03151,0.03204,163117.68,5221.19
2018-04-30,ETCETH,0.03159,0.03317,0.0315,0.03244,186795.91,6050.13
2018-04-29,ETCETH,0.03169,0.03228,0.03034,0.03159,164853.63,5174.08
2018-04-28,ETCETH,0.03214,0.03228,0.03108,0.03169,184048.16,5857.77
2018-04-27,ETCETH,0.0317,0.03252,0.03041,0.03214,172365.63,5424.64
2018-04-26,ETCETH,0.03024,0.03296,0.02966,0.0317,167926.1,5162.47
2018-04-25,ETCETH,0.03153,0.03154,0.02966,0.03024,188094.53,5730.91
2018-04-24,ETCETH,0.03183,0.03276,0.03055,0.03153,173480.42,5466.37
2018-04-23,ETCETH,0.03003,0.03261,0.03,0.03183,175982.64,5519.44
2018-04-22,ETCETH,0.03082,0.03133,0.0296,0.03003,154787.83,4709.77
2018-04-21,ETCETH,0.03192,0.03242,0.03017,0.03082,162939.35,5073.26
2018-04-20,ETCETH,0.03228,0.03275,0.03161,0.03192,200829.53,6468.56
2018-04-19,ETCETH,0.03365,0.03389,0.03222,0.03228,175495.74,5795.0
2018-04-18,ETCETH,0.03184,0.034,0.03174,0.03365,223993.37,7392.09
2018-04-17,ETCETH,0.03147,0.03244,0.0314,0.03184,166540.22,5316.16
2018-04-16,ETCETH,0.03152,0.03212,0.03111,0.03147,165239.8,5192.31
2018-04-15,ETCETH,0.03191,0.0322,0.03136,0.03152,165896.19,5272.44
2018-04-14,ETCETH,0.03165,0.03244,0.03133,0.03191,173035.75,5528.52
2018-04-13,ETCETH,0.03278,0.03338,0.03149,0.03165,187837.96,6055.59
2018-04-12,ETCETH,0.0339,0.03399,0.03196,0.03278,185882.17,6118.71
2018-04-11,ETCETH,0.033,0.03401,0.03263,0.0339,160853.76,5335.12
2018-04-10,ETCETH,0.03417,0.03427,0.033,0.033,162070.15,5460.95
2018-04-09,ETCETH,0.0353,0.03538,0.03344,0.03417,177050.51,6065.82
2018-04-08,ETCETH,0.03514,0.0362,0.03446,0.0353,249040.37,8788.52
2018-04-07,ETCETH,0.03551,0.03567,0.03483,0.03514,172906.1,6098.96
2018-04-06,ETCETH,0.0357,0.0362,0.03535,0.03551,162427.07,5805.19
2018-04-05,ETCETH,0.03587,0.03621,0.03515,0.0357,164654.5,5874.5
2018-04-04,ETCETH,0.03628,0.03694,0.03571,0.03587,171401.52,6203.38
2018-04-03,ETCETH,0.0366,0.03804,0.0362,0.03628,171118.71,6319.25
2018-04-02,ETCETH,0.03584,0.0367,0.0357,0.0366,163190.08,5907.56
2018-04-01,ETCETH,0.03634,0.03693,0.03573,0.03584,175520.63,6364.91
2018-03-31,ETCETH,0.03656,0.03675,0.03555,0.03634,212508.16,7679.16
2018-03-30,ETCETH,0.03818,0.03918,0.03591,0.03656,200290.17,7498.91
2018-03-29,ETCETH,0.03594,0.03866,0.03572,0.03818,215043.14,8011.59
2018-03-28,ETCETH,0.03527,0.03639,0.03501,0.03594,171941.1,6162.35
2018-03-27,ETCETH,0.03369,0.03639,0.033,0.03527,221418.91,7638.13
2018-03-26,ETCETH,0.03452,0.03476,0.03237,0.03369,254768.56,8583.38
2018-03-25,ETCETH,0.03512,0.03559,0.03434,0.03452,165326.37,5788.59
2018-03-24,ETCETH,0.03516,0.0358,0.03484,0.03512,177808.88,6266.75
2018-03-23,ETCETH,0.03621,0.03631,0.03493,0.03516,260043.05,9232.18
2018-03-22,ETCETH,0.03499,0.03657,0.03495,0.03621,308755.44,10990.44
2018-03-21,ETCETH,0.03589,0.03684,0.03445,0.03499,315025.58,11237.61
2018-03-20,ETCETH,0.03504,0.03834,0.0341,0.03589,338890.57,12183.48
2018-03-19,ETCETH,0.03107,0.03569,0.03034,0.03504,322677.12,10298.36
2018-03-18,ETCETH,0.02945,0.032,0.02936,0.03107,321647.63,9832.3
2018-03-17,ETCETH,0.02951,0.02971,0.02851,0.02945,304584.47,8912.77
2018-03-16,ETCETH,0.02988,0.03011,0.02898,0.02951,306709.34,9045.79
2018-03-15,ETCETH,0.0278,0.0315,0.02707,0.02988,311549.92,8984.63
2018-03-14,ETCETH,0.02878,0.02892,0.02725,0.0278,295203.88,8365.57
2018-03-13,ETCETH,0.02923,0.02945,0.02864,0.02878,292371.28,8481.97
2018-03-12,ETCETH,0.02966,0.033,0.029,0.02923,292718.35,8574.24
2018-03-11,ETCETH,0.03029,0.03032,0.0289,0.02966,310035.36,9134.73
2018-03-10,ETCETH,0.03041,0.0308,0.02981,0.03029,295182.36,8931.42
2018-03-09,ETCETH,0.03179,0.03247,0.02999,0.03041,324216.57,10096.82
2018-03-08,ETCETH,0.02922,0.03314,0.02833,0.03179,451779.66,14004.49
2018-03-07,ETCETH,0.03038,0.03086,0.02824,0.02922,393668.71,11842.01
2018-03-06,ETCETH,0.03132,0.03213,0.03008,0.03038,292884.68,9111.84
2018-03-05,ETCETH,0.03412,0.03491,0.03053,0.03132,312226.45,10396.68
2018-03-04,ETCETH,0.03371,0.03672,0.03327,0.03412,307404.56,10725.84
2018-03-03,ETCETH,0.03567,0.03678,0.03272,0.03371,326098.72,11142.81
2018-03-02,ETCETH,0.03859,0.0389,0.03512,0.03567,301134.34,11061.41
2018-03-01,ETCETH,0.03898,0.03967,0.03692,0.03859,308430.99,11786.49
2018-02-28,ETCETH,0.04079,0.04081,0.03799,0.03898,316267.31,12477.15
2018-02-27,ETCETH,0.04072,0.04184,0.03993,0.04079,297068.71,12091.99
2018-02-26,ETCETH,0.04175,0.04221,0.03957,0.04072,315912.32,12808.02
2018-02-25,ETCETH,0.04391,0.04398,0.04075,0.04175,337174.62,14214.47
2018-02-24,ETCETH,0.04232,0.04588,0.04205,0.04391,366528.83,16063.17
2018-02-23,ETCETH,0.0391,0.04241,0.03786,0.04232,314578.92,12651.01
2018-02-22,ETCETH,0.04126,0.04184,0.03804,0.0391,331206.04,13201.66
2018-02-21,ETCETH,0.04124,0.04272,0.03999,0.04126,320132.16,13245.74
2018-02-20,ETCETH,0.0409,0.04521,0.0409,0.04124,300548.34,13000.52
2018-02-19,ETCETH,0.03765,0.04178,0.03629,0.0409,323842.05,12673.71
2018-02-18,ETCETH,0.03575,0.0379,0.03406,0.03765,305914.56,10763.68
2018-02-17,ETCETH,0.03699,0.0375,0.03531,0.03575,307189.92,11024.04
2018-02-16,ETCETH,0.03656,0.03757,0.03502,0.03699,311604.55,11193.23
2018-02-15,ETCETH,0.03779,0.03788,0.03533,0.03656,328152.69,11901.07
2018-02-14,ETCETH,0.03948,0.04184,0.03608,0.03779,351972.14,13809.56
2018-02-13,ETCETH,0.03412,0.04071,0.0328,0.03948,438783.81,15978.19
2018-02-12,ETCETH,0.02939,0.0349,0.02928,0.03412,421923.19,12967.35
2018-02-11,ETCETH,0.02822,0.03086,0.02697,0.02939,592970.68,16673.97
2018-02-10,ETCETH,0.02926,0.02946,0.0273,0.02822,242777.3,6883.07
2018-02-09,ETCETH,0.0269,0.02987,0.0267,0.02926,357343.81,10168.9
2018-02-08,ETCETH,0.024,0.0274,0.0237,0.0269,213965.64,5454.41
2018-02-07,ETCETH,0.02439,0.02455,0.02364,0.024,156351.71,3758.54
2018-02-06,ETCETH,0.02362,0.02547,0.02354,0.02439,210475.59,5122.22
2018-02-05,ETCETH,0.02505,0.02514,0.02338,0.02362,154832.35,3809.31
2018-02-04,ETCETH,0.02508,0.02552,0.02439,0.02505,109076.57,2738.75
2018-02-03,ETCETH,0.02519,0.02554,0.0242,0.02508,133785.92,3301.58
2018-02-02,ETCETH,0.02408,0.02561,0.02321,0.02519,184986.07,4446.84
2018-02-01,ETCETH,0.02566,0.02575,0.02232,0.02408,163082.29,3922.07
2018-01-31,ETCETH,0.02513,0.02601,0.02447,0.02566,352380.97,8934.06
2018-01-30,ETCETH,0.02664,0.0268,0.02501,0.02513,106556.68,2751.67
2018-01-29,ETCETH,0.02608,0.02675,0.02593,0.02664,10831.37,284.94
2018-01-28,ETCETH,0.02662,0.02788,0.02526,0.02608,18656.62,490.02
2018-01-27,ETCETH,0.02731,0.02741,0.02661,0.02662,7175.84,192.86
2018-01-26,ETCETH,0.02755,0.02775,0.02647,0.02731,9456.4,256.04
2018-01-25,ETCETH,0.02783,0.02826,0.02726,0.02755,10526.76,291.18
2018-01-24,ETCETH,0.02868,0.0293,0.02783,0.02783,8979.68,256.04
2018-01-23,ETCETH,0.02906,0.02962,0.02855,0.02868,14149.65,411.17
2018-01-22,ETCETH,0.02896,0.03046,0.02859,0.02906,25894.83,755.91
2018-01-21,ETCETH,0.03043,0.03167,0.02828,0.02896,24455.22,719.17
2018-01-20,ETCETH,0.03064,0.0315,0.02943,0.03043,106705.09,3247.44
2018-01-19,ETCETH,0.02959,0.03194,0.02913,0.03064,258507.35,7872.95
2018-01-18,ETCETH,0.02875,0.03042,0.02822,0.02959,340731.93,10095.77
2018-01-17,ETCETH,0.027,0.0308,0.02657,0.02875,465264.36,13339.33
2018-01-16,ETCETH,0.03143,0.032,0.02553,0.027,201759.35,5895.6
2018-01-15,ETCETH,0.03126,0.03288,0.03048,0.03143,64285.79,2035.53
2018-01-14,ETCETH,0.03063,0.03482,0.03059,0.03126,111046.04,3601.59
2018-01-13,ETCETH,0.02852,0.03121,0.02719,0.03063,123676.18,3512.61
2018-01-12,ETCETH,0.02833,0.02945,0.02683,0.02852,144733.74,3990.47
2018-01-11,ETCETH,0.02911,0.02993,0.02654,0.02833,128181.92,3577.3
2018-01-10,ETCETH,0.02891,0.03,0.026,0.02911,139596.88,3894.7
2018-01-09,ETCETH,0.02962,0.03,0.02673,0.02891,92186.36,2578.67
2018-01-08,ETCETH,0.03157,0.03326,0.0285,0.02962,98836.0,3025.03
2018-01-07,ETCETH,0.03367,0.03533,0.031,0.03157,77877.88,2536.59
2018-01-06,ETCETH,0.03226,0.03407,0.03192,0.03367,44829.05,1479.6
2018-01-05,ETCETH,0.0356,0.03591,0.005,0.03226,29467.82,980.48
2018-01-04,ETCETH,0.03483,0.03832,0.03198,0.0356,104450.0,3603.68
2018-01-03,ETCETH,0.03702,0.03775,0.03333,0.03483,106796.55,3817.43
2018-01-02,ETCETH,0.03882,0.03983,0.03448,0.03702,119455.16,4380.77
2018-01-01,ETCETH,0.03516,0.04375,0.03476,0.03882,114921.37,4495.08
2017-12-31,ETCETH,0.03468,0.03635,0.03441,0.03516,102144.35,3590.87
2017-12-30,ETCETH,0.03715,0.04,0.034,0.03468,100695.84,3613.31
2017-12-29,ETCETH,0.03775,0.0383,0.03635,0.03715,92550.66,3465.31
2017-12-28,ETCETH,0.03927,0.03941,0.03621,0.03775,101975.26,3876.31
2017-12-27,ETCETH,0.03995,0.04221,0.03836,0.03927,90302.27,3564.74
2017-12-26,ETCETH,0.0401,0.0416,0.039,0.03995,89382.52,3561.63
2017-12-25,ETCETH,0.04175,0.0418,0.03866,0.0401,101000.11,4031.23
2017-12-24,ETCETH,0.04219,0.04313,0.04024,0.04175,91239.15,3820.91
2017-12-23,ETCETH,0.04272,0.04456,0.04204,0.04219,97956.55,4223.47
2017-12-22,ETCETH,0.0473,0.04815,0.04069,0.04272,133858.56,5821.16
2017-12-21,ETCETH,0.04893,0.051,0.04633,0.0473,93394.19,4540.25
2017-12-20,ETCETH,0.04703,0.05299,0.04588,0.04893,103777.48,5082.91
2017-12-19,ETCETH,0.04846,0.05353,0.04611,0.04703,101733.0,4917.48
2017-12-18,ETCETH,0.04803,0.05789,0.044,0.04846,111212.61,5534.34
2017-12-17,ETCETH,0.04978,0.05271,0.04685,0.04803,101339.23,4884.51
2017-12-16,ETCETH,0.04383,0.05396,0.04383,0.04978,61262.31,3109.57
2017-12-15,ETCETH,0.04659,0.04917,0.04307,0.04383,64516.57,2923.62
2017-12-14,ETCETH,0.0423,0.04789,0.041,0.04659,166897.09,7337.9
2017-12-13,ETCETH,0.04621,0.053,0.042,0.0423,117881.92,5373.84
2017-12-12,ETCETH,0.05282,0.05699,0.044,0.04621,130377.96,6628.56
2017-12-11,ETCETH,0.05866,0.06303,0.05183,0.05282,93357.92,5521.31
2017-12-10,ETCETH,0.06003,0.06037,0.0555,0.05866,79922.67,4651.75
2017-12-09,ETCETH,0.06301,0.065,0.05525,0.06003,84077.75,5033.56
2017-12-08,ETCETH,0.05727,0.06301,0.05437,0.06301,97667.67,5674.82
2017-12-07,ETCETH,0.05965,0.067,0.05704,0.05727,80157.64,4831.36
2017-12-06,ETCETH,0.06179,0.0646,0.058,0.05965,68803.27,4207.44
2017-12-05,ETCETH,0.06274,0.0646,0.05962,0.06179,79892.6,4957.81
2017-12-04,ETCETH,0.06269,0.0646,0.06008,0.06274,72872.7,4553.17
2017-12-03,ETCETH,0.06302,0.065,0.062,0.06269,45048.65,2834.03
2017-12-02,ETCETH,0.06437,0.067,0.06138,0.06302,44103.01,2822.66
2017-12-01,ETCETH,0.06237,0.06618,0.06237,0.06437,17836.92,1137.17
