Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume BTC
2017-10-30,ETHBTC,0.04965,0.0512,0.04936,0.0499,27508.41,1378.49
2017-10-29,ETHBTC,0.05115,0.05396,0.04845,0.04965,32374.07,1663.99
2017-10-28,ETHBTC,0.05132,0.05186,0.05045,0.05115,22466.88,1149.28
2017-10-27,ETHBTC,0.05009,0.05185,0.0495,0.05132,24555.07,1245.63
2017-10-26,ETHBTC,0.05179,0.05239,0.04951,0.05009,23584.8,1199.53
2017-10-25,ETHBTC,0.05371,0.05415,0.05157,0.05179,25721.78,1369.24
2017-10-24,ETHBTC,0.04784,0.056,0.04718,0.05371,42474.64,2269.91
2017-10-23,ETHBTC,0.04897,0.04938,0.04718,0.04784,32858.7,1589.08
2017-10-22,ETHBTC,0.04995,0.0516,0.0489,0.04897,23776.78,1190.67
2017-10-21,ETHBTC,0.05051,0.05122,0.04705,0.04995,29231.44,1429.88
2017-10-20,ETHBTC,0.05389,0.0545,0.04955,0.05051,32845.0,1728.13
2017-10-19,ETHBTC,0.05616,0.05653,0.0532,0.05389,25956.98,1418.44
2017-10-18,ETHBTC,0.05661,0.05734,0.0554,0.05616,27464.77,1548.28
2017-10-17,ETHBTC,0.05829,0.06035,0.05584,0.05661,24700.44,1422.55
2017-10-16,ETHBTC,0.05928,0.06217,0.05772,0.05829,32542.93,1955.04
2017-10-15,ETHBTC,0.05868,0.061,0.05741,0.05928,28035.98,1655.84
2017-10-14,ETHBTC,0.06002,0.0621,0.05743,0.05868,26605.64,1599.81
2017-10-13,ETHBTC,0.05576,0.0625,0.05108,0.06002,57876.44,3323.55
2017-10-12,ETHBTC,0.06306,0.0635,0.05575,0.05576,38516.56,2289.41
2017-10-11,ETHBTC,0.06304,0.06412,0.06165,0.06306,30329.17,1910.04
2017-10-10,ETHBTC,0.06215,0.0665,0.05996,0.06304,43291.77,2684.98
2017-10-09,ETHBTC,0.06705,0.06746,0.05852,0.06215,45388.58,2887.43
2017-10-08,ETHBTC,0.07036,0.07062,0.06655,0.06705,35359.4,2433.49
2017-10-07,ETHBTC,0.07099,0.07224,0.06973,0.07036,28230.68,2001.66
2017-10-06,ETHBTC,0.06851,0.07106,0.06798,0.07099,31077.33,2140.15
2017-10-05,ETHBTC,0.06925,0.07022,0.06767,0.06851,27389.43,1887.84
2017-10-04,ETHBTC,0.06802,0.07063,0.06748,0.06925,33920.77,2344.26
2017-10-03,ETHBTC,0.06866,0.06902,0.06681,0.06802,36237.36,2467.5
2017-10-02,ETHBTC,0.0691,0.0693,0.0665,0.06866,39731.45,2695.6
2017-10-01,ETHBTC,0.07006,0.07148,0.06811,0.0691,37881.54,2637.69
2017-09-30,ETHBTC,0.07091,0.0733,0.0694,0.07006,36519.69,2578.8
2017-09-29,ETHBTC,0.07251,0.07259,0.06902,0.07091,39877.79,2814.79
2017-09-28,ETHBTC,0.07344,0.0737,0.07151,0.07251,51630.87,3746.03
2017-09-27,ETHBTC,0.07449,0.07473,0.07198,0.07344,43823.62,3212.71
2017-09-26,ETHBTC,0.07517,0.07595,0.07339,0.07449,35251.43,2626.77
2017-09-25,ETHBTC,0.07712,0.0773,0.07453,0.07517,34325.19,2609.33
2017-09-24,ETHBTC,0.07556,0.078,0.0754,0.07712,28453.16,2189.87
2017-09-23,ETHBTC,0.07296,0.07569,0.07196,0.07556,22826.29,1678.86
2017-09-22,ETHBTC,0.07141,0.07296,0.071,0.07296,24159.18,1741.21
2017-09-21,ETHBTC,0.07334,0.0738,0.07057,0.07141,24372.74,1771.1
2017-09-20,ETHBTC,0.07253,0.0734,0.0718,0.07334,16590.25,1203.48
2017-09-19,ETHBTC,0.0731,0.07352,0.0718,0.07253,8803.03,637.42
2017-09-18,ETHBTC,0.06985,0.07591,0.06961,0.0731,5768.82,422.14
2017-09-17,ETHBTC,0.06832,0.07049,0.06723,0.06985,4133.94,284.27
2017-09-16,ETHBTC,0.06951,0.07004,0.06674,0.06832,8178.93,563.24
2017-09-15,ETHBTC,0.06877,0.071,0.065,0.06951,10636.04,733.04
2017-09-14,ETHBTC,0.07147,0.07151,0.0671,0.06877,11288.62,785.74
2017-09-13,ETHBTC,0.0706,0.0715,0.06736,0.07147,7537.14,526.92
2017-09-12,ETHBTC,0.07063,0.07278,0.068,0.0706,14148.06,1004.96
2017-09-11,ETHBTC,0.07013,0.072,0.06875,0.07063,7373.54,518.42
2017-09-10,ETHBTC,0.07015,0.0711,0.06818,0.07013,7736.02,538.97
2017-09-09,ETHBTC,0.07025,0.07168,0.06803,0.07015,8518.02,593.49
2017-09-08,ETHBTC,0.0716,0.07251,0.06555,0.07025,21729.22,1526.19
2017-09-07,ETHBTC,0.07282,0.07299,0.065,0.0716,15343.72,1093.3
2017-09-06,ETHBTC,0.07179,0.07387,0.07095,0.07282,33284.4,2412.49
2017-09-05,ETHBTC,0.07032,0.07215,0.06566,0.07179,39497.9,2766.25
2017-09-04,ETHBTC,0.07594,0.07607,0.065,0.07032,47687.92,3378.78
2017-09-03,ETHBTC,0.0764,0.07886,0.07374,0.07594,40468.65,3078.79
2017-09-02,ETHBTC,0.08085,0.08274,0.07386,0.0764,31174.42,2413.53
2017-09-01,ETHBTC,0.08197,0.08441,0.08002,0.08085,26913.03,2207.67
2017-08-31,ETHBTC,0.0842,0.0842,0.0816,0.08197,25555.19,2115.62
2017-08-30,ETHBTC,0.08155,0.08508,0.08078,0.0842,29688.83,2462.79
2017-08-29,ETHBTC,0.07963,0.0844,0.07904,0.08155,31309.22,2543.38
2017-08-28,ETHBTC,0.08044,0.08188,0.0785,0.07963,27665.12,2212.5
2017-08-27,ETHBTC,0.07665,0.0826,0.07538,0.08044,35181.25,2726.97
2017-08-26,ETHBTC,0.07659,0.07871,0.07527,0.07665,30233.93,2318.8
2017-08-25,ETHBTC,0.07534,0.0779,0.07474,0.07659,34238.87,2619.4
2017-08-24,ETHBTC,0.07706,0.07865,0.07457,0.07534,42241.51,3229.89
2017-08-23,ETHBTC,0.07683,0.07969,0.07416,0.07706,39966.0,3061.09
2017-08-22,ETHBTC,0.08052,0.0845,0.07001,0.07683,40146.92,3203.02
2017-08-21,ETHBTC,0.0722,0.08866,0.07151,0.08052,45611.6,3639.02
2017-08-20,ETHBTC,0.07004,0.073,0.069,0.0722,21417.95,1525.37
2017-08-19,ETHBTC,0.07143,0.07374,0.06993,0.07004,18851.89,1346.73
2017-08-18,ETHBTC,0.07048,0.07301,0.06957,0.07143,28693.1,2036.51
2017-08-17,ETHBTC,0.06974,0.07225,0.06808,0.07048,22913.07,1610.07
2017-08-16,ETHBTC,0.06939,0.07667,0.06831,0.06974,20924.93,1493.12
2017-08-15,ETHBTC,0.0709,0.0752,0.06616,0.06939,27205.7,1904.84
2017-08-14,ETHBTC,0.07382,0.07991,0.06853,0.0709,27241.6,1976.94
2017-08-13,ETHBTC,0.08016,0.08046,0.06801,0.07382,19771.54,1447.03
2017-08-12,ETHBTC,0.08494,0.0876,0.08001,0.08016,14511.98,1216.3
2017-08-11,ETHBTC,0.08447,0.08718,0.08317,0.08494,16993.32,1449.17
2017-08-10,ETHBTC,0.08316,0.09092,0.08249,0.08447,15588.64,1368.78
2017-08-09,ETHBTC,0.0853,0.09358,0.08037,0.08316,14600.47,1287.42
2017-08-08,ETHBTC,0.0812,0.08744,0.078,0.0853,14118.44,1162.33
2017-08-07,ETHBTC,0.08103,0.08248,0.07955,0.0812,13122.9,1063.54
2017-08-06,ETHBTC,0.07916,0.08315,0.07851,0.08103,12467.97,1004.15
2017-08-05,ETHBTC,0.07648,0.07932,0.07132,0.07916,11731.75,897.16
2017-08-04,ETHBTC,0.07896,0.08071,0.07633,0.07648,12010.86,941.31
2017-08-03,ETHBTC,0.08016,0.08379,0.07828,0.07896,10981.88,886.45
2017-08-02,ETHBTC,0.08357,0.08497,0.07963,0.08016,13303.45,1084.53
2017-08-01,ETHBTC,0.07248,0.08526,0.07237,0.08357,12950.98,1017.6
2017-07-31,ETHBTC,0.07011,0.07334,0.06759,0.07248,11567.69,824.4
2017-07-30,ETHBTC,0.07577,0.07668,0.06988,0.07011,12529.37,918.38
2017-07-29,ETHBTC,0.0688,0.07681,0.06434,0.07577,13758.39,944.81
2017-07-28,ETHBTC,0.07745,0.07786,0.06683,0.0688,10397.83,745.9
2017-07-27,ETHBTC,0.07989,0.08187,0.07706,0.07745,7932.67,636.82
2017-07-26,ETHBTC,0.07965,0.08117,0.07761,0.07989,7097.39,567.52
2017-07-25,ETHBTC,0.08316,0.08316,0.07548,0.07965,7414.59,600.08
2017-07-24,ETHBTC,0.08353,0.08397,0.08227,0.08316,7016.62,582.55
2017-07-23,ETHBTC,0.08247,0.08456,0.08142,0.08353,6010.32,500.07
2017-07-22,ETHBTC,0.08158,0.08473,0.07986,0.08247,7476.7,610.55
2017-07-21,ETHBTC,0.08051,0.08751,0.07963,0.08158,6953.95,578.1
2017-07-20,ETHBTC,0.08685,0.09525,0.07498,0.08051,5992.85,528.53
2017-07-19,ETHBTC,0.1077,0.1087,0.08429,0.08685,6961.31,681.57
2017-07-18,ETHBTC,0.08754,0.1091,0.08478,0.1077,6751.39,628.12
2017-07-17,ETHBTC,0.08224,0.08839,0.0817,0.08754,6292.27,537.57
2017-07-16,ETHBTC,0.08764,0.08764,0.07559,0.08224,8356.1,677.69
2017-07-15,ETHBTC,0.09099,0.0937,0.08713,0.08764,3736.52,337.98
2017-07-14,ETHBTC,0.08709,0.09103,0.08548,0.09099,939.25,82.95
